,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,precipitation
7099,11.1,5.7,69,13,25.0,101.21,0
7100,10.3,5.8,74,13,25.0,101.24,0
7101,8.4,5.2,80,9,25.0,101.29,0
7102,8.1,5.4,83,7,25.0,101.34,0
7103,6.4,4.4,87,0,25.0,101.34,0
7104,6.2,4.1,86,6,25.0,101.36,0
7105,5.8,3.8,87,4,25.0,101.38,0
7106,4.9,3.3,89,9,25.0,101.4,0
7107,5.1,3.5,89,7,25.0,101.42,0
7108,5.1,3.5,89,4,25.0,101.47,0
7109,5.4,3.6,88,6,25.0,101.54,0
7110,5.1,3.5,89,6,24.1,101.59,0
7111,4.2,2.8,91,0,24.1,101.68,0
7112,6.9,4.5,85,11,24.1,101.71,0
7113,9.4,5.0,74,9,24.1,101.75,0
7114,9.6,4.9,72,4,24.1,101.73,0
7115,10.9,4.6,65,0,24.1,101.69,0
7116,11.1,3.8,61,0,24.1,101.62,0
7117,12.2,3.8,56,4,24.1,101.59,0
7118,13.1,3.8,53,6,24.1,101.58,0
7119,12.3,4.3,58,11,24.1,101.57,0
7120,11.9,4.0,58,11,24.1,101.57,0
7121,10.9,3.6,61,9,24.1,101.6,0
7122,7.9,3.5,74,0,25.0,101.64,0
7123,8.6,3.3,69,0,25.0,101.7,0
7124,7.0,2.9,75,0,25.0,101.72,0
7125,6.9,2.6,74,0,25.0,101.73,0
7126,6.8,3.9,82,7,25.0,101.76,0
7127,7.7,0.2,59,13,25.0,101.79,0
7128,7.3,-1.4,54,13,25.0,101.81,0
7129,5.1,-1.0,65,13,25.0,101.83,0
7130,4.0,-1.2,69,7,25.0,101.9,0
7131,4.9,-0.9,66,7,25.0,101.9,0
7132,2.0,-1.5,78,9,25.0,101.91,0
7133,2.6,-1.5,74,9,25.0,101.93,0
7134,1.9,-1.4,79,7,48.3,101.94,0
7135,2.6,-0.8,78,11,48.3,101.99,0
7136,5.8,-0.7,63,11,48.3,102.03,0
7137,7.0,-0.5,59,15,48.3,102.02,0
7138,7.2,-1.9,52,17,48.3,102.0,0
7139,8.1,-0.9,53,11,48.3,101.93,0
7140,9.1,-0.3,52,11,48.3,101.86,0
7141,10.6,-0.6,46,6,48.3,101.79,0
7142,11.7,-1.7,39,6,48.3,101.75,0
7143,12.2,-2.1,37,11,48.3,101.73,0
7144,11.3,-2.1,39,11,48.3,101.75,0
7145,10.9,-2.2,40,17,48.3,101.78,0
7146,10.6,-0.3,47,13,25.0,101.83,0
7147,10.3,0.1,49,7,25.0,101.82,0
7148,10.1,-1.2,45,11,25.0,101.85,0
7149,10.0,-2.3,42,6,25.0,101.88,0
7150,9.4,-2.1,44,9,25.0,101.87,0
7151,9.6,-2.5,43,15,25.0,101.9,0
7152,9.5,-2.6,43,17,25.0,101.9,0
7153,9.2,-1.8,46,15,25.0,101.92,0
7154,8.4,-0.9,52,15,25.0,101.89,0
7155,7.3,-0.5,58,13,25.0,101.84,0
7156,6.9,-0.5,59,15,25.0,101.85,0
7157,5.7,0.2,68,17,25.0,101.89,0
7158,4.1,0.6,78,17,24.1,101.9,0
7159,4.6,1.5,80,19,24.1,101.93,0
7160,5.2,1.5,77,22,48.3,101.94,0
7161,6.4,-0.3,62,17,48.3,101.97,0
7162,8.0,0.3,58,9,48.3,101.89,0
7163,9.1,0.9,56,11,24.1,101.89,0
7164,11.3,1.4,50,13,24.1,101.77,0
7165,12.8,2.8,51,11,24.1,101.71,0
7166,12.8,2.9,51,17,24.1,101.66,0
7167,13.5,3.5,51,19,24.1,101.59,0
7168,13.3,4.2,54,15,24.1,101.59,0
7169,12.6,4.1,56,19,24.1,101.55,0
7170,11.8,4.9,63,15,25.0,101.54,0
7171,11.4,5.5,67,15,25.0,101.53,0
7172,11.0,5.9,71,15,25.0,101.51,0
7173,10.0,5.7,75,13,25.0,101.51,0
7174,9.8,6.4,79,13,25.0,101.47,0
7175,9.3,6.6,83,9,25.0,101.45,0
7176,8.9,6.4,84,9,25.0,101.47,0
7177,8.5,6.4,87,7,25.0,101.49,0
7178,8.3,6.4,88,11,25.0,101.5,0
7179,7.7,6.4,91,7,25.0,101.49,0
7180,7.2,5.2,87,7,25.0,101.48,0
7181,7.0,5.0,87,9,16.1,101.52,0
7182,6.9,4.8,86,11,16.1,101.53,0
7183,6.7,4.5,86,11,19.3,101.57,0
7184,9.1,6.2,82,6,16.1,101.6,0
7185,11.7,7.9,77,7,16.1,101.6,0
7186,15.1,9.8,71,6,16.1,101.54,0
7187,18.1,12.7,71,4,16.1,101.51,0
7188,19.8,12.9,64,9,16.1,101.43,0
7189,20.9,13.3,62,11,19.3,101.36,0
7190,21.1,13.0,60,9,19.3,101.36,0
7191,20.4,13.1,63,13,24.1,101.35,0
7192,18.2,12.3,68,19,24.1,101.3,0
7193,15.7,11.6,77,9,24.1,101.33,0
7194,14.7,11.3,80,11,25.0,101.36,0
7195,13.5,11.0,85,7,25.0,101.39,0
7196,14.2,11.2,82,15,19.3,101.38,0
7197,13.1,10.9,86,9,25.0,101.38,0
7198,13.0,10.9,87,4,19.3,101.41,0
7199,12.7,10.9,89,9,16.1,101.4,0
7200,11.9,10.7,92,4,16.1,101.42,0
7201,12.1,10.8,92,4,16.1,101.42,0
7202,11.8,10.8,94,6,19.3,101.41,0
7203,12.2,10.9,92,4,16.1,101.39,0
7204,12.1,10.9,92,0,12.9,101.38,0
7205,11.7,10.7,94,9,8.0,101.38,0
7206,11.9,10.6,92,9,9.7,101.41,0
7207,12.3,10.8,91,6,4.0,101.42,0
7208,12.7,10.8,88,11,6.4,101.46,0
7209,12.5,10.9,90,17,2.4,101.42,0
7210,12.4,10.9,91,15,2.8,101.4,0
7211,13.4,11.1,86,11,6.4,101.35,0
7212,14.1,11.1,82,17,6.4,101.26,0
7213,14.2,10.6,79,15,12.9,101.2,0
7214,14.4,9.9,74,15,24.1,101.14,0
7215,14.6,9.5,71,17,24.1,101.1,0
7216,14.6,9.1,70,15,24.1,101.08,0
7217,13.9,9.3,74,9,24.1,101.09,0
7218,13.5,9.3,76,9,25.0,101.15,0
7219,13.7,8.8,72,11,25.0,101.13,0
7220,13.5,7.5,67,11,25.0,101.15,0
7221,13.3,7.4,67,11,25.0,101.14,0
7222,12.8,7.8,72,13,25.0,101.13,0
7223,12.0,8.4,79,11,25.0,101.14,0
7224,11.0,8.4,84,15,25.0,101.18,0
7225,10.4,7.4,82,15,25.0,101.19,0
7226,9.9,6.8,81,11,25.0,101.22,0
7227,9.8,6.6,80,9,25.0,101.25,0
7228,9.5,6.5,82,13,25.0,101.23,0
7229,9.6,6.7,82,7,25.0,101.28,0
7230,9.7,6.7,82,7,25.0,101.29,0
7231,9.5,6.9,84,7,24.1,101.36,0
7232,9.9,7.4,84,7,24.1,101.38,0
7233,10.8,7.9,82,11,24.1,101.34,0
7234,11.4,8.3,81,9,24.1,101.32,0
7235,12.0,8.1,77,11,24.1,101.31,0
7236,12.9,8.4,74,20,24.1,101.2,0
7237,12.9,7.8,71,15,24.1,101.19,0
7238,13.0,6.8,66,20,24.1,101.13,0
7239,13.1,6.0,62,20,24.1,101.06,0
7240,12.9,5.9,62,22,24.1,101.06,0
7241,12.7,6.3,65,26,25.0,101.01,0
7242,12.9,6.9,67,24,25.0,101.0,0
7243,12.7,7.4,70,28,25.0,100.99,0
7244,12.3,7.4,72,24,25.0,101.02,0
7245,11.6,7.4,75,24,25.0,101.03,0
7246,11.0,7.4,78,32,25.0,101.01,0
7247,10.3,7.1,81,26,25.0,100.98,0
7248,9.9,7.0,82,22,25.0,100.95,0
7249,9.5,6.9,84,26,25.0,100.89,0
7250,9.2,6.6,84,26,25.0,100.82,0
7251,9.6,7.0,84,24,25.0,100.79,0
7252,9.9,7.2,83,30,25.0,100.77,0
7253,9.6,7.4,86,20,25.0,100.76,0
7254,10.2,7.4,83,33,25.0,100.72,0
7255,10.1,7.5,84,26,24.1,100.7,0
7256,10.7,7.8,82,24,24.1,100.67,0
7257,11.9,8.5,80,26,24.1,100.61,0
7258,12.9,8.7,76,28,24.1,100.57,0
7259,14.3,9.4,72,32,24.1,100.48,0
7260,15.4,9.8,69,26,24.1,100.35,0
7261,16.5,9.7,64,33,24.1,100.24,0
7262,16.6,9.9,65,44,24.1,100.13,0
7263,16.6,9.6,63,33,24.1,100.09,0
7264,15.2,9.8,70,48,24.1,100.04,0
7265,14.2,9.4,73,48,24.1,99.94,0
7266,14.2,9.2,72,44,25.0,99.83,0
7267,14.0,9.6,75,50,25.0,99.65,0
7268,14.3,9.7,74,52,25.0,99.55,0
7269,14.0,9.7,75,48,25.0,99.46,0
7270,14.2,9.8,75,50,25.0,99.37,0
7271,14.1,10.0,76,54,25.0,99.33,0
7272,14.6,10.2,75,41,25.0,99.28,0
7273,14.6,10.4,76,52,25.0,99.23,0
7274,14.1,10.3,78,37,25.0,99.31,0
7275,13.9,10.6,80,41,25.0,99.21,1
7276,13.8,10.4,80,35,25.0,99.28,0
7277,13.7,10.5,81,37,25.0,99.32,0
7278,13.6,10.5,82,37,25.0,99.31,1
7279,15.0,11.1,77,30,19.3,99.45,1
7280,15.7,12.0,79,26,24.1,99.5,0
7281,15.4,12.7,84,22,24.1,99.52,0
7282,16.1,13.3,83,28,24.1,99.57,0
7283,15.1,13.8,92,22,4.0,99.6,1
7284,16.1,14.5,90,17,24.1,99.53,0
7285,19.8,14.7,72,28,24.1,99.44,0
7286,20.4,13.2,63,28,24.1,99.5,0
7287,20.9,11.8,56,33,24.1,99.47,0
7288,20.6,9.9,50,20,24.1,99.49,0
7289,19.7,9.3,51,17,24.1,99.54,0
7290,19.2,10.4,57,17,25.0,99.61,0
7291,18.8,11.2,61,28,25.0,99.61,0
7292,18.6,12.5,68,26,25.0,99.57,1
7293,16.8,13.5,81,26,19.3,99.6,1
7294,15.0,13.9,93,17,25.0,99.49,0
7295,15.6,14.0,90,11,25.0,99.45,1
7296,15.0,13.9,93,9,16.1,99.43,1
7297,14.9,13.6,92,9,25.0,99.36,0
7298,13.7,12.7,94,11,25.0,99.41,0
7299,13.7,12.5,92,11,25.0,99.43,0
7300,13.8,11.6,87,13,25.0,99.37,0
7301,13.6,11.2,85,17,25.0,99.34,0
7302,14.0,10.1,77,11,25.0,99.24,0
7303,11.6,10.4,92,11,24.1,99.26,0
7304,14.0,12.1,88,17,24.1,99.22,0
7305,14.6,12.7,88,15,19.3,99.16,0
7306,14.6,12.9,90,19,16.1,99.14,0
7307,14.8,13.7,93,11,9.7,99.12,1
7308,10.8,9.4,91,24,24.1,99.2,0
7309,10.2,8.5,89,20,24.1,99.26,1
7310,10.3,8.8,90,11,12.9,99.28,1
7311,10.2,8.6,90,4,24.1,99.28,1
7312,10.2,8.6,90,4,24.1,99.26,0
7313,9.7,8.1,90,15,24.1,99.31,0
7314,8.8,7.4,91,13,25.0,99.37,0
7315,8.5,6.6,88,7,25.0,99.37,0
7316,8.4,6.3,87,7,25.0,99.4,0
7317,8.1,6.5,90,0,25.0,99.39,1
7318,7.8,6.7,93,0,25.0,99.4,0
7319,8.1,6.4,89,4,25.0,99.38,0
7320,7.8,6.8,93,7,25.0,99.39,0
7321,7.6,6.8,95,6,25.0,99.37,0
7322,7.6,6.2,91,4,25.0,99.35,1
7323,7.3,5.5,88,6,19.3,99.33,1
7324,7.7,4.7,81,0,25.0,99.32,1
7325,7.7,5.0,83,4,25.0,99.32,1
7326,7.4,5.4,87,4,25.0,99.31,0
7327,7.3,4.7,84,7,24.1,99.32,1
7328,7.2,4.5,83,9,24.1,99.33,1
7329,7.6,5.6,87,9,24.1,99.34,1
7330,7.7,5.1,84,9,24.1,99.31,0
7331,8.1,4.7,79,11,24.1,99.29,0
7332,8.4,4.9,79,13,24.1,99.25,0
7333,8.4,4.9,79,15,24.1,99.22,1
7334,8.4,5.3,81,17,19.3,99.22,1
7335,7.7,6.0,89,11,12.9,99.22,1
7336,8.0,6.2,88,17,19.3,99.23,1
7337,8.1,5.9,86,17,16.1,99.26,1
7338,7.5,4.4,81,28,25.0,99.3,0
7339,6.9,4.7,86,22,25.0,99.33,1
7340,6.7,4.8,88,24,25.0,99.33,1
7341,6.4,4.5,88,22,25.0,99.35,1
7342,5.6,3.6,87,20,25.0,99.37,1
7343,5.5,2.9,83,19,25.0,99.38,1
7344,5.3,2.8,84,19,25.0,99.4,0
7345,5.1,2.6,84,20,25.0,99.42,0
7346,5.0,2.6,84,22,25.0,99.45,0
7347,4.8,2.8,87,24,25.0,99.45,0
7348,4.7,2.5,86,20,25.0,99.46,0
7349,4.8,2.9,87,19,25.0,99.46,1
7350,4.4,2.6,88,20,25.0,99.48,1
7351,4.1,2.4,89,19,25.0,99.53,1
7352,3.9,2.5,91,17,24.1,99.58,1
7353,3.7,2.1,89,22,24.1,99.61,1
7354,3.9,2.4,90,20,24.1,99.64,1
7355,4.2,2.8,91,22,24.1,99.67,1
7356,4.3,2.9,91,15,24.1,99.68,1
7357,4.3,3.1,92,20,24.1,99.7,1
7358,4.6,3.3,91,20,24.1,99.7,0
7359,4.8,3.4,91,19,24.1,99.74,0
7360,4.9,3.6,91,22,19.3,99.78,0
7361,5.3,3.7,89,19,25.0,99.81,0
7362,5.7,4.0,89,15,25.0,99.87,0
7363,5.9,4.2,89,19,25.0,99.9,1
7364,5.8,3.7,86,17,25.0,99.94,1
7365,5.7,3.1,83,17,25.0,99.96,0
7366,5.6,3.1,84,13,25.0,100.0,1
7367,5.6,2.8,82,13,25.0,100.02,1
7368,5.3,2.3,81,17,25.0,100.06,1
7369,4.9,2.2,83,13,25.0,100.1,1
7370,4.7,1.9,82,17,25.0,100.13,1
7371,4.5,1.2,79,17,25.0,100.14,0
7372,4.1,0.9,80,20,25.0,100.17,0
7373,4.0,0.7,79,19,25.0,100.22,0
7374,3.7,0.2,78,17,25.0,100.27,0
7375,3.5,0.3,80,20,24.1,100.33,0
7376,4.2,1.2,81,20,24.1,100.39,0
7377,4.8,1.0,76,22,25.0,100.42,0
7378,5.1,1.6,78,22,24.1,100.45,1
7379,5.3,2.2,80,24,24.1,100.45,1
7380,5.4,2.0,79,22,24.1,100.45,1
7381,5.1,2.6,84,22,24.1,100.46,1
7382,5.5,2.6,82,20,24.1,100.47,1
7383,5.4,2.7,83,24,24.1,100.52,1
7384,5.0,2.7,85,20,24.1,100.57,1
7385,5.0,2.3,83,20,24.1,100.62,1
7386,4.7,2.4,85,13,25.0,100.66,1
7387,4.8,2.3,84,15,25.0,100.69,1
7388,5.0,1.6,79,17,25.0,100.73,0
7389,5.0,0.9,75,15,25.0,100.76,0
7390,4.7,0.5,74,17,25.0,100.79,0
7391,4.3,-0.1,73,17,25.0,100.82,0
7392,3.8,-0.3,75,15,25.0,100.85,0
7393,3.2,-0.7,76,11,25.0,100.87,0
7394,3.0,-1.3,73,15,25.0,100.88,0
7395,3.1,-1.2,73,17,25.0,100.88,0
7396,2.9,-0.9,76,19,25.0,100.9,0
7397,3.0,-1.0,75,15,25.0,100.96,0
7398,3.0,-1.6,72,17,25.0,100.99,0
7399,2.8,-1.9,71,15,25.0,101.05,0
7400,2.2,-1.2,78,17,24.1,101.11,1
7401,2.9,-1.2,74,17,24.1,101.12,1
7402,3.0,-2.2,69,19,24.1,101.1,0
7403,3.3,-2.3,67,13,24.1,101.08,0
7404,3.7,-2.4,64,13,24.1,101.07,0
7405,3.4,-2.6,65,11,24.1,101.09,0
7406,3.4,-3.3,61,15,24.1,101.08,0
7407,3.6,-3.9,58,17,24.1,101.08,0
7408,3.5,-4.5,56,13,24.1,101.12,0
7409,3.2,-4.1,59,13,24.1,101.17,0
7410,3.0,-4.5,58,11,25.0,101.21,0
7411,2.5,-4.3,61,9,25.0,101.25,0
7412,2.2,-5.2,58,13,25.0,101.28,0
7413,2.0,-5.1,59,13,25.0,101.3,0
7414,1.8,-5.1,60,9,25.0,101.3,0
7415,1.7,-5.0,61,11,25.0,101.27,0
7416,1.5,-4.9,62,9,25.0,101.28,0
7417,1.2,-4.8,64,11,25.0,101.27,0
7418,1.3,-6.0,58,17,25.0,101.29,0
7419,0.8,-7.7,53,17,25.0,101.29,0
7420,0.4,-7.0,58,13,25.0,101.32,0
7421,-1.1,-6.7,66,11,25.0,101.34,0
7422,-0.6,-5.1,72,11,25.0,101.38,0
7423,-0.3,-5.9,66,15,24.1,101.4,0
7424,-0.5,-5.8,67,15,24.1,101.45,0
7425,0.8,-6.0,60,17,24.1,101.46,0
7426,1.8,-7.0,52,17,48.3,101.49,0
7427,1.7,-7.4,51,17,48.3,101.47,0
7428,1.8,-7.7,49,15,48.3,101.44,0
7429,1.9,-8.2,47,17,48.3,101.44,0
7430,1.8,-8.3,47,15,48.3,101.42,0
7431,1.8,-7.6,50,20,24.1,101.41,0
7432,1.1,-6.0,59,19,24.1,101.44,1
7433,0.9,-7.8,52,17,25.0,101.49,0
7434,0.5,-8.6,50,20,25.0,101.57,0
7435,-0.6,-10.4,47,13,25.0,101.62,0
7436,-1.0,-9.5,52,7,25.0,101.64,0
7437,-2.0,-9.1,58,7,25.0,101.66,0
7438,-2.2,-9.6,57,11,25.0,101.65,0
7439,-3.2,-9.6,61,9,25.0,101.65,0
7440,-2.9,-9.9,58,15,25.0,101.68,0
7441,-3.6,-10.3,60,13,25.0,101.69,0
7442,-4.7,-9.7,68,9,25.0,101.72,0
7443,-5.5,-8.9,77,4,25.0,101.76,0
7444,-3.3,-9.9,60,0,25.0,101.76,0
7445,-3.0,-8.9,64,0,25.0,101.79,0
7446,-3.7,-7.5,75,6,25.0,101.83,0
7447,-3.4,-7.0,76,6,48.3,101.86,0
7448,-1.6,-5.6,74,6,48.3,101.89,0
7449,-0.2,-5.8,66,7,48.3,101.9,0
7450,0.4,-6.1,62,7,48.3,101.93,0
7451,1.9,-4.5,62,9,48.3,101.94,0
7452,1.5,-6.4,56,17,48.3,101.89,0
7453,2.3,-7.7,48,15,48.3,101.88,0
7454,2.1,-7.4,49,9,48.3,101.87,0
7455,2.6,-7.7,47,15,48.3,101.87,0
7456,1.9,-8.1,47,13,48.3,101.87,0
7457,0.0,-7.5,57,6,48.3,101.89,0
7458,-0.9,-7.8,59,4,25.0,101.89,0
7459,-0.3,-7.7,57,0,25.0,101.93,0
7460,-1.5,-7.3,65,0,25.0,101.94,0
7461,-0.7,-6.9,63,4,25.0,101.97,0
7462,-0.9,-6.6,65,4,25.0,101.98,0
7463,-1.5,-6.4,69,6,25.0,101.96,0
7464,-0.6,-5.9,67,7,25.0,101.93,0
7465,-0.9,-6.5,66,9,25.0,101.9,0
7466,-2.6,-6.9,72,7,25.0,101.94,0
7467,-3.6,-6.1,83,9,25.0,101.95,0
7468,-4.0,-6.2,85,11,25.0,102.02,0
7469,-4.3,-6.5,85,13,25.0,101.98,0
7470,-4.2,-6.4,85,13,25.0,101.92,0
7471,-3.7,-6.3,82,15,24.1,101.96,0
7472,-3.1,-6.0,80,17,24.1,102.0,0
7473,-1.3,-6.6,67,22,24.1,102.02,0
7474,0.0,-6.8,60,20,24.1,102.01,0
7475,1.1,-7.4,53,26,24.1,101.97,0
7476,2.1,-7.4,49,26,24.1,101.88,0
7477,2.4,-7.5,48,32,24.1,101.78,0
7478,2.2,-7.4,49,24,24.1,101.75,0
7479,1.8,-7.8,49,24,24.1,101.73,0
7480,1.5,-7.1,53,26,24.1,101.7,0
7481,1.2,-6.2,58,20,25.0,101.67,0
7482,1.0,-5.6,61,19,25.0,101.68,0
7483,1.4,-6.7,55,20,25.0,101.69,0
7484,1.3,-7.8,51,26,25.0,101.65,0
7485,0.8,-6.4,59,22,25.0,101.64,0
7486,0.0,-5.6,66,22,25.0,101.58,0
7487,-0.7,-4.7,74,22,25.0,101.55,0
7488,-0.2,-4.5,73,26,25.0,101.54,0
7489,-0.9,-4.9,74,30,25.0,101.49,0
7490,-1.0,-6.0,69,33,25.0,101.48,0
7491,-0.8,-5.8,69,20,25.0,101.46,0
7492,-1.3,-5.9,71,26,25.0,101.44,0
7493,-1.3,-6.2,69,22,25.0,101.43,0
7494,-1.4,-5.7,72,19,25.0,101.42,0
7495,-1.0,-5.1,74,26,24.1,101.44,0
7496,-0.2,-4.6,72,20,24.1,101.46,0
7497,0.8,-4.4,68,19,24.1,101.45,0
7498,2.4,-3.9,63,30,24.1,101.41,0
7499,2.6,-4.0,62,30,24.1,101.38,0
7500,3.9,-3.6,58,24,24.1,101.29,0
7501,4.7,-3.3,56,26,24.1,101.24,0
7502,5.1,-3.4,54,26,24.1,101.21,0
7503,5.2,-3.3,54,20,24.1,101.18,0
7504,4.4,-3.8,55,19,24.1,101.17,0
7505,3.2,-4.2,58,13,24.1,101.2,0
7506,2.4,-3.0,67,7,25.0,101.25,0
7507,1.8,-3.3,69,9,25.0,101.27,0
7508,1.7,-4.8,62,19,25.0,101.28,0
7509,0.5,-4.6,69,13,25.0,101.24,0
7510,-0.3,-4.8,72,11,25.0,101.21,0
7511,-1.3,-5.0,76,7,25.0,101.19,0
7512,-3.4,-5.7,84,7,25.0,101.21,0
7513,-3.7,-5.9,85,7,25.0,101.18,0
7514,-4.3,-6.3,86,7,25.0,101.19,0
7515,-3.6,-5.6,86,7,25.0,101.19,0
7516,-3.4,-5.2,87,7,25.0,101.2,0
7517,-5.4,-6.7,91,7,25.0,101.22,0
7518,-3.2,-4.8,89,7,25.0,101.25,0
7519,-2.5,-4.2,88,7,24.1,101.3,0
7520,-1.6,-3.6,86,7,48.3,101.36,0
7521,1.3,-2.4,76,17,48.3,101.34,0
7522,2.3,-3.3,66,19,48.3,101.36,0
7523,3.3,-4.1,58,20,48.3,101.36,0
7524,3.4,-3.6,60,22,48.3,101.31,0
7525,4.0,-3.2,59,20,24.1,101.26,0
7526,4.8,-2.7,58,20,24.1,101.27,0
7527,4.6,-2.0,62,24,24.1,101.29,0
7528,4.5,-1.9,63,26,24.1,101.32,0
7529,4.6,-1.2,66,22,25.0,101.36,0
7530,4.6,-0.5,69,15,25.0,101.42,0
7531,4.6,-0.3,70,15,25.0,101.45,0
7532,4.2,-0.3,72,11,25.0,101.47,0
7533,4.6,0.5,75,9,25.0,101.54,0
7534,4.5,0.6,76,11,25.0,101.48,0
7535,4.0,0.8,80,15,25.0,101.5,0
7536,2.8,0.4,84,13,25.0,101.55,0
7537,3.6,0.6,81,9,25.0,101.62,0
7538,2.7,-0.5,79,9,25.0,101.66,0
7539,2.6,-2.7,68,11,25.0,101.75,0
7540,1.1,-3.5,71,11,25.0,101.84,0
7541,0.7,-4.0,71,6,25.0,101.98,0
7542,-0.6,-5.2,71,9,25.0,102.07,0
7543,-1.4,-6.0,71,13,24.1,102.22,0
7544,0.4,-4.9,68,13,24.1,102.32,0
7545,2.0,-5.2,59,15,48.3,102.39,0
7546,2.4,-5.9,54,7,48.3,102.43,0
7547,3.3,-7.3,46,6,48.3,102.45,0
7548,4.2,-7.7,42,6,48.3,102.43,0
7549,4.7,-8.0,39,6,48.3,102.39,0
7550,5.6,-7.6,38,4,48.3,102.37,0
7551,5.2,-6.9,41,11,48.3,102.4,0
7552,3.6,-8.2,42,9,48.3,102.39,0
7553,3.5,-7.8,43,7,25.0,102.47,0
7554,3.4,-7.0,46,7,25.0,102.53,0
7555,2.6,-6.4,51,7,25.0,102.58,0
7556,2.6,-5.3,56,15,25.0,102.56,0
7557,1.8,-6.1,56,9,25.0,102.53,0
7558,0.9,-4.6,67,11,25.0,102.55,0
7559,1.1,-6.7,56,11,25.0,102.5,0
7560,2.4,-7.2,49,7,25.0,102.45,0
7561,2.7,-7.3,48,13,25.0,102.34,0
7562,3.0,-7.8,45,11,25.0,102.33,0
7563,3.1,-7.6,45,17,25.0,102.24,0
7564,0.9,-4.3,68,20,25.0,102.34,0
7565,0.3,-4.0,73,20,25.0,102.23,1
7566,0.5,-2.3,81,17,25.0,102.26,1
7567,0.6,-2.1,82,22,24.1,102.3,0
7568,0.6,-2.0,83,20,24.1,102.34,0
7569,1.1,-2.0,80,20,24.1,102.29,0
7570,1.7,-0.6,85,17,24.1,102.31,1
7571,2.9,-0.2,80,22,24.1,102.21,1
7572,3.7,0.3,78,24,24.1,102.15,0
7573,5.5,1.4,75,17,48.3,102.11,0
7574,6.3,1.6,72,20,48.3,102.08,0
7575,7.0,1.9,70,19,48.3,102.07,0
7576,6.6,1.8,71,20,24.1,102.07,0
7577,4.8,1.5,79,17,25.0,102.12,0
7578,3.3,1.1,85,13,25.0,102.13,0
7579,1.9,0.2,88,17,25.0,102.14,0
7580,1.5,-0.1,89,15,25.0,102.15,0
7581,1.3,-0.3,89,15,25.0,102.13,0
7582,1.0,-0.5,90,13,25.0,102.07,0
7583,1.1,-0.3,90,15,25.0,102.04,0
7584,0.9,-0.3,92,19,19.3,101.99,0
7585,0.6,-0.8,90,17,25.0,101.97,0
7586,0.4,-0.7,92,15,19.3,101.98,0
7587,0.2,-0.9,92,15,19.3,101.94,0
7588,-0.3,-1.1,94,11,19.3,101.95,0
7589,-0.2,-1.2,93,11,19.3,101.91,0
7590,-0.3,-1.2,94,13,19.3,101.87,0
7591,-0.2,-1.0,94,11,16.1,101.9,0
7592,1.0,0.0,93,9,19.3,101.88,0
7593,4.2,1.8,84,7,19.3,101.83,0
7594,7.2,3.3,76,6,19.3,101.78,0
7595,11.8,5.3,64,6,19.3,101.71,0
7596,17.5,8.5,55,13,19.3,101.61,0
7597,16.9,8.4,57,22,24.1,101.52,0
7598,16.3,8.2,59,22,24.1,101.43,0
7599,17.0,8.4,57,20,24.1,101.33,0
7600,16.7,8.0,56,22,24.1,101.21,0
7601,17.1,7.5,53,33,25.0,101.13,0
7602,17.1,7.3,52,35,25.0,101.09,0
7603,17.1,7.8,54,32,25.0,100.98,0
7604,16.4,7.5,56,33,25.0,100.91,0
7605,15.9,7.7,58,30,25.0,100.9,0
7606,16.0,8.2,60,26,25.0,100.87,0
7607,15.6,8.9,64,24,25.0,100.84,0
7608,14.8,10.0,73,48,25.0,100.94,1
7609,9.1,7.4,89,37,12.9,101.25,1
7610,8.0,6.2,88,35,25.0,101.36,1
7611,7.9,5.6,85,41,25.0,101.45,1
7612,6.2,4.1,86,28,25.0,101.53,1
7613,5.6,3.4,86,30,25.0,101.6,1
7614,5.7,3.3,85,30,25.0,101.76,0
7615,5.4,2.3,80,30,24.1,101.78,0
7616,5.2,0.9,74,33,24.1,101.89,0
7617,4.6,-1.2,66,32,24.1,101.95,0
7618,4.7,-1.3,65,37,24.1,102.07,0
7619,4.8,-2.0,61,30,48.3,102.09,0
7620,6.1,-1.8,57,28,48.3,102.08,0
7621,5.3,-3.2,54,33,48.3,102.13,0
7622,5.6,-6.5,41,30,24.1,102.18,0
7623,5.4,-2.9,55,28,24.1,102.25,0
7624,4.9,-5.1,48,24,24.1,102.33,0
7625,3.7,-6.1,49,13,25.0,102.41,0
7626,2.5,-5.5,56,11,25.0,102.54,0
7627,0.8,-5.6,62,11,25.0,102.6,0
7628,-0.7,-6.0,67,9,25.0,102.68,0
7629,-1.0,-6.0,69,7,25.0,102.75,0
7630,-0.9,-5.7,70,7,25.0,102.81,0
7631,-1.5,-5.9,72,7,25.0,102.84,0
7632,-0.1,-6.0,64,4,25.0,102.91,0
7633,-0.7,-5.7,69,6,25.0,102.91,0
7634,-2.3,-6.1,75,6,25.0,102.97,0
7635,-2.4,-6.7,72,6,25.0,102.99,0
7636,-4.0,-7.0,80,4,25.0,103.01,0
7637,-4.7,-6.6,87,4,25.0,103.09,0
7638,-3.6,-6.1,83,4,25.0,103.15,0
7639,-5.2,-7.0,87,4,48.3,103.25,0
7640,-3.0,-4.9,87,4,48.3,103.29,0
7641,0.6,-3.1,76,6,24.1,103.31,0
7642,2.4,-4.3,61,2,24.1,103.34,0
