,id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
24757,3427441,(2008 SC),0.121494041,0.271668934,82410.84367,6976617.827,Earth,False,21.7,True
69917,54146072,(2021 KD),0.122618211,0.274182656,66145.49992,67678003.88,Earth,False,21.68,True
31088,2612098,612098 (1999 RM45),0.296862251,0.663804174,70504.93009,64840137.88,Earth,False,19.76,True
68538,2053426,53426 (1999 SL5),0.934447651,2.089488469,50598.49177,58174128.88,Earth,False,17.27,True
11167,3723951,(2015 NJ3),0.22108281,0.494356193,72415.21698,64525125.56,Earth,False,20.4,True
23821,2484517,484517 (2008 EC69),1.010543415,2.259643771,66050.74354,41349098.0,Earth,False,17.1,True
34173,3273446,(2005 EA),0.172407032,0.385513844,93173.06712,19898345.74,Earth,False,20.94,True
81402,3825814,(2018 NF15),0.109788026,0.245493489,44236.28143,34337873.53,Earth,False,21.92,True
5318,54102022,(2020 YQ3),0.2658,0.594346868,44273.31313,32593488.69,Earth,False,20.0,True
19344,2613726,613726 (2007 EF),0.143401924,0.320656449,62552.41763,15412155.03,Earth,False,21.34,True
10726,3028810,(2000 CP101),0.278326768,0.622357573,115148.0535,73536691.62,Earth,False,19.9,True
76292,2162825,162825 (2001 BO61),0.655473256,1.465682758,96333.20152,13934049.64,Earth,False,18.04,True
73671,2504800,504800 (2010 CO1),0.110803882,0.247765013,51679.1578,5327393.836,Earth,False,21.9,True
51395,2175729,175729 (1998 BB10),0.219055911,0.489823908,96172.05848,68179636.32,Earth,False,20.42,True
53203,3669253,(2014 HQ124),0.437074004,0.977327184,83772.39889,64714448.77,Earth,False,18.92,True
39160,3605890,(2012 MS4),0.483676488,1.081533507,129180.8344,31771004.76,Earth,False,18.7,True
18831,3365953,(2007 AC2),0.116025908,0.259441818,73252.29161,6898620.325,Earth,False,21.8,True
10875,2612356,612356 (2002 JX8),0.218049441,0.487573371,27411.69486,52511088.89,Earth,False,20.43,True
50049,2365424,365424 (2010 KX7),0.110803882,0.247765013,45251.4949,14407364.91,Earth,False,21.9,True
15413,3712670,(2015 DN215),0.291443905,0.651688382,64526.45101,51868321.77,Earth,False,19.8,True
62164,3648317,(2013 RJ74),0.40230458,0.899580388,66860.55739,17631605.18,Earth,False,19.1,True
21223,3726791,(2015 RH2),0.105816886,0.23661375,59135.54803,51143075.85,Earth,False,22.0,True
90297,2418135,418135 (2008 AG33),0.348782733,0.779901901,37405.45391,3241956.325,Earth,False,19.41,True
9768,3412755,(2008 KV2),0.152249185,0.340439527,40939.43107,11352184.35,Earth,False,21.21,True
24397,3284923,(2005 OX),0.201629919,0.450858206,36306.60722,74346906.53,Earth,False,20.6,True
62650,3766160,(2016 YW7),0.211132445,0.472106499,65601.46996,19543902.38,Earth,False,20.5,True
51597,3422250,(2008 OP8),0.291443905,0.651688382,86126.6384,29660550.0,Earth,False,19.8,True
81523,2153201,153201 (2000 WO107),0.360209346,0.805452583,90261.3771,4302883.325,Earth,False,19.34,True
19573,2068216,68216 (2001 CV26),1.260535197,2.818642388,40071.48826,73601230.43,Earth,False,16.62,True
392,2001620,1620 Geographos (1951 RA),2.272767323,5.082062231,30748.31162,58505275.48,Earth,False,15.34,True
33693,3557487,(2011 CB50),0.175612319,0.392681082,53048.88832,41503915.97,Earth,False,20.9,True
22370,2177049,177049 (2003 EE16),0.291443905,0.651688382,41784.79431,37596319.0,Earth,False,19.8,True
60385,3080638,(2001 QC34),0.242412481,0.542050786,14890.84154,38672148.36,Earth,False,20.2,True
90812,2377732,377732 (2005 XJ8),1.034081995,2.312277636,53362.79815,47566265.3,Earth,False,17.05,True
54529,2481394,481394 (2006 SF6),0.273246732,0.610998268,24387.38486,34062640.74,Earth,False,19.94,True
21080,3574821,(2011 PO1),0.175612319,0.392681082,41015.23588,12558203.23,Earth,False,20.9,True
49400,3782067,(2017 TK1),0.167708462,0.375007522,38602.90075,6840801.541,Earth,False,21.0,True
50434,2480808,480808 (1994 XL1),0.175612319,0.392681082,76196.02545,43946887.98,Earth,False,20.9,True
33449,3552661,(2010 WZ8),0.185590173,0.414992243,38571.45103,17069031.01,Earth,False,20.78,True
65680,2419880,419880 (2011 AH37),0.305179233,0.682401509,46328.88013,25930363.06,Earth,False,19.7,True
90028,3394543,(2007 VM184),0.167708462,0.375007522,72599.76188,73380124.96,Earth,False,21.0,True
62826,2085774,85774 (1998 UT18),0.407901194,0.912094798,28555.34491,62916622.71,Earth,False,19.07,True
66318,3710160,(2015 CX12),0.2658,0.594346868,52714.32643,13889437.76,Earth,False,20.0,True
14255,3745504,(2016 EF28),0.121494041,0.271668934,95942.2679,41180071.6,Earth,False,21.7,True
87239,3152314,(2003 GG21),0.107288946,0.239905375,61940.29924,19151126.61,Earth,False,21.97,True
81253,3766015,(2016 XM23),0.110803882,0.247765013,91075.99295,66453717.26,Earth,False,21.9,True
12130,2430804,430804 (2005 AD13),0.699125232,1.563291544,70674.11979,28018402.35,Earth,False,17.9,True
71924,2437841,437841 (1998 HD14),0.167708462,0.375007522,22111.14467,23188280.12,Earth,False,21.0,True
4048,2455299,455299 (2002 EL6),0.667659414,1.492931834,45948.07088,15589395.32,Earth,False,18.0,True
17332,2067381,67381 (2000 OL8),0.291443905,0.651688382,76606.47678,19638395.89,Earth,False,19.8,True
35579,3398821,(2008 AX1),0.133215567,0.297879063,70397.46762,44501059.78,Earth,False,21.5,True
33672,3441820,(2008 YF),0.175612319,0.392681082,88595.21965,65588053.0,Earth,False,20.9,True
25091,2489486,489486 (2007 GS3),0.345585074,0.772751717,50232.37314,43924925.29,Earth,False,19.43,True
8227,3610527,(2012 TP139),0.239086457,0.534613571,85950.13965,55573048.04,Earth,False,20.23,True
15516,2612901,612901 (2004 XP14),0.291443905,0.651688382,63214.57887,57243486.65,Earth,False,19.8,True
35282,2471323,471323 (2011 KW15),0.35200998,0.787118244,78221.4011,16084480.81,Earth,False,19.39,True
39365,2348314,348314 (2005 BC),0.699125232,1.563291544,84605.32558,52243078.07,Earth,False,17.9,True
40353,3617387,(2012 VE46),0.242412481,0.542050786,41797.17835,25448128.06,Earth,False,20.2,True
85876,3736679,(2015 XE352),0.172407032,0.385513844,28902.1714,17938006.75,Earth,False,20.94,True
58462,3562322,(2011 GM44),0.334622375,0.748238376,124125.9962,57555443.55,Earth,False,19.5,True
21872,2361754,361754 (2007 YV29),0.400456158,0.895447192,49737.28418,13133187.12,Earth,False,19.11,True
40266,3767325,(2017 BK92),0.192555078,0.430566244,80924.00904,13732018.16,Earth,False,20.7,True
42727,3753621,(2016 KL1),0.152951935,0.342010925,56774.71077,28175016.91,Earth,False,21.2,True
68597,2475534,475534 (2006 TS7),0.152249185,0.340439527,45885.66617,61362203.94,Earth,False,21.21,True
27747,3763951,(2016 WJ1),0.146067964,0.326617897,95704.90491,59499453.33,Earth,False,21.3,True
66446,2103067,103067 (1999 XA143),1.160259082,2.594418179,83311.75907,43495630.74,Earth,False,16.8,True
73435,3730580,(2015 TY237),0.12839703,0.287104486,63681.30217,13342381.58,Earth,False,21.58,True
17784,2529753,529753 (2010 MF1),0.319561887,0.714562102,65929.77864,56303590.18,Earth,False,19.6,True
79294,2368565,368565 (2004 FE5),0.255008688,0.570216761,111733.4907,64657827.68,Earth,False,20.09,True
88851,2364136,364136 (2006 CJ),0.246919266,0.552128263,88192.7251,17833522.69,Earth,False,20.16,True
47261,3381449,(2007 PF28),0.40230458,0.899580388,129822.2351,50199086.14,Earth,False,19.1,True
29954,2390725,390725 (2003 HB),0.306587876,0.685551332,52358.61725,43234470.28,Earth,False,19.69,True
29848,3703891,(2015 AR45),0.291443905,0.651688382,123914.4082,52227088.19,Earth,False,19.8,True
7958,3448993,(2009 DM45),0.152951935,0.342010925,48256.60072,66992493.49,Earth,False,21.2,True
7796,2468727,468727 (2010 JE87),0.186446818,0.41690776,72150.8298,72668752.77,Earth,False,20.77,True
83642,2523804,523804 (2000 YF29),0.239086457,0.534613571,29022.23492,16261880.98,Earth,False,20.23,True
42127,2152561,152561 (1991 RB),0.391340663,0.875064325,41670.99575,74790952.61,Earth,False,19.16,True
52679,2242708,242708 (2005 UK1),0.628861456,1.406176963,47677.64712,21105004.87,Earth,False,18.13,True
14817,3715507,(2015 GY),0.121494041,0.271668934,28737.10264,7428755.563,Earth,False,21.7,True
52888,2388945,388945 (2008 TZ3),0.217047594,0.485333175,32486.41801,2489278.054,Earth,False,20.44,True
30916,2523804,523804 (2000 YF29),0.239086457,0.534613571,75337.83364,71426832.64,Earth,False,20.23,True
63379,2162882,162882 (2001 FD58),0.477040198,1.066694311,109397.3716,61857124.89,Earth,False,18.73,True
72122,54087860,(2020 VZ5),0.161642283,0.361443134,57289.30479,45518310.03,Earth,False,21.08,True
62031,3005973,(1995 CR),0.116025908,0.259441818,105698.8064,2946214.725,Earth,False,21.8,True
9056,2310442,310442 (2000 CH59),0.284809831,0.636854144,33163.106,29867634.29,Earth,False,19.85,True
13133,2490354,490354 (2009 FF19),0.139493823,0.311917671,27963.50439,61826886.09,Earth,False,21.4,True
69891,3445070,(2009 BE58),0.121494041,0.271668934,44159.43623,47056088.28,Earth,False,21.7,True
18504,3133153,(2002 PE130),0.608912622,1.361570015,53515.57032,45994758.84,Earth,False,18.2,True
89626,2143649,143649 (2003 QQ47),0.880146521,1.968067451,112617.1763,50082440.92,Earth,False,17.4,True
41710,3959221,(2019 YZ3),0.148783571,0.332690178,52190.9508,54261428.79,Earth,False,21.26,True
33873,2399774,399774 (2005 NB7),0.515887466,1.153559443,62999.83858,52851650.01,Earth,False,18.56,True
31404,2154590,154590 (2003 MA3),0.121494041,0.271668934,51589.78616,11065224.55,Earth,False,21.7,True
19194,54048892,(2020 OM1),0.175612319,0.392681082,43846.15201,17119599.95,Earth,False,20.9,True
3692,2480822,480822 (1998 YM4),0.305179233,0.682401509,123430.0108,49899117.3,Earth,False,19.7,True
57850,3753640,(2016 KR3),0.167708462,0.375007522,74199.07482,7180103.632,Earth,False,21.0,True
19476,2138727,138727 (2000 SU180),0.421264611,0.941976306,63851.11398,17037901.71,Earth,False,19.0,True
12604,54245557,(2022 CQ1),0.195233786,0.436556017,56814.54068,49439819.63,Earth,False,20.67,True
13643,3750673,(2016 GD135),0.152951935,0.342010925,40899.09397,26869287.63,Earth,False,21.2,True
8942,2162361,162361 (2000 AF6),0.249203981,0.557237043,77702.2815,44209206.42,Earth,False,20.14,True
4190,54166590,(2021 MU2),0.319561887,0.714562102,96002.90913,63063660.91,Earth,False,19.6,True
41591,2445305,445305 (2010 DM56),0.300992017,0.67303861,63526.86819,71026213.93,Earth,False,19.73,True
17446,2221455,221455 (2006 BC10),0.350392641,0.783501764,50490.26783,24999885.49,Earth,False,19.4,True
56197,3837719,(2019 AP6),0.152951935,0.342010925,36382.77426,16263446.24,Earth,False,21.2,True
48514,2170903,170903 (2004 WS2),0.646479826,1.445572836,90057.12133,31723768.95,Earth,False,18.07,True
36336,3663955,(2014 EG45),0.110803882,0.247765013,48373.35855,64485526.29,Earth,False,21.9,True
67394,2164207,164207 (2004 GU9),0.150853356,0.337318359,25868.25693,37189129.41,Earth,False,21.23,True
76034,3986682,(2020 AN3),0.211132445,0.472106499,61965.05122,3045774.92,Earth,False,20.5,True
35142,2267494,267494 (2002 JB9),1.661709017,3.715694322,105303.532,27487332.86,Earth,False,16.02,True
15383,3102713,(2001 YP3),0.105816886,0.23661375,64485.51076,36767926.48,Earth,False,22.0,True
43292,3621700,(2012 YO3),0.152951935,0.342010925,103895.0127,66906556.21,Earth,False,21.2,True
41203,3309828,(2005 YQ96),0.199781365,0.446724713,59192.68556,53552226.11,Earth,False,20.62,True
4082,2613569,613569 (2006 TU7),0.112345318,0.251211767,43188.1521,63676880.03,Earth,False,21.87,True
20759,2053426,53426 (1999 SL5),0.934447651,2.089488469,50149.90382,58859961.65,Earth,False,17.27,True
88717,54235530,(2022 AY1),0.104846751,0.234444462,53512.95407,36349828.32,Earth,False,22.02,True
33727,2471240,471240 (2011 BT15),0.121494041,0.271668934,53561.1503,39256711.29,Earth,False,21.7,True
4166,3130462,(2002 MT3),0.278326768,0.622357573,61716.04796,23652308.48,Earth,False,19.9,True
14525,2255071,255071 (2005 UH6),0.565659358,1.264852778,118281.5291,59354492.34,Earth,False,18.36,True
10387,3879227,(2019 UK),0.127219879,0.284472297,52792.63426,53543964.88,Earth,False,21.6,True
40361,2065909,65909 (1998 FH12),0.363542322,0.812905344,72945.59855,71432566.77,Earth,False,19.32,True
2988,3102719,(2001 YB5),0.175612319,0.392681082,110118.2376,832144.9287,Earth,False,20.9,True
4962,3703314,(2015 AH),0.12839703,0.287104486,36802.92285,56202551.51,Earth,False,21.58,True
86187,3648203,(2013 RZ73),0.167708462,0.375007522,64726.39924,19338429.08,Earth,False,21.0,True
47982,2488789,488789 (2004 XK50),0.366906138,0.820427065,94933.3052,63016749.8,Earth,False,19.3,True
21609,3715094,(2015 FV284),0.175612319,0.392681082,78980.84544,66257637.79,Earth,False,20.9,True
14379,2523934,523934 (1998 FF14),0.201629919,0.450858206,74884.58016,28883580.06,Earth,False,20.6,True
50833,2152770,152770 (1999 RR28),0.555334912,1.241766613,59201.11269,50180726.02,Earth,False,18.4,True
80738,2099942,99942 Apophis (2004 MN4),0.404161533,0.903732663,22565.87508,32354482.68,Earth,False,19.09,True
17499,2509191,509191 (2006 OC5),0.384197891,0.859092601,60351.14566,11945111.71,Earth,False,19.2,True
23196,3288478,(2005 PA5),0.116025908,0.259441818,25304.57008,58811765.64,Earth,False,21.8,True
50766,3786447,(2017 TH6),0.139493823,0.311917671,29713.09064,14931352.32,Earth,False,21.4,True
50319,2444584,444584 (2006 UK),0.242412481,0.542050786,53264.73259,3330128.292,Earth,False,20.2,True
32142,2263976,263976 (2009 KD5),0.555334912,1.241766613,22052.22333,41935477.86,Earth,False,18.4,True
58489,2192563,192563 (1998 WZ6),0.947447113,2.118556149,47491.75263,62041140.32,Earth,False,17.24,True
85312,2326290,326290 Akhenaten (1998 HE3),0.11982708,0.267941497,40260.37392,59856439.0,Earth,False,21.73,True
36390,2267337,267337 (2001 VK5),0.646479826,1.445572836,42306.64752,53879745.59,Earth,False,18.07,True
71971,3752106,(2016 HL),0.291443905,0.651688382,57702.89512,7547270.197,Earth,False,19.8,True
78501,3720440,(2015 KJ122),0.105816886,0.23661375,89510.60622,19680527.5,Earth,False,22.0,True
19406,54084708,(2020 UW6),0.110803882,0.247765013,91605.55685,15543715.9,Earth,False,21.9,True
34789,3564724,(2011 JD1),0.121494041,0.271668934,60511.63008,11089420.17,Earth,False,21.7,True
57092,2033342,33342 (1998 WT24),0.661538275,1.479244553,27893.81214,62686426.46,Earth,False,18.02,True
10292,3552655,(2010 WV8),0.110803882,0.247765013,93316.50152,38727912.8,Earth,False,21.9,True
7716,2085990,85990 (1999 JV6),0.234722638,0.524855773,34607.00849,41133253.17,Earth,False,20.27,True
14108,2303450,303450 (2005 BY2),0.217047594,0.485333175,23994.1775,68027572.95,Earth,False,20.44,True
63197,2267337,267337 (2001 VK5),0.646479826,1.445572836,49450.59317,39453711.37,Earth,False,18.07,True
86414,2452807,452807 (2006 KV89),0.140784543,0.314803809,30528.83304,68171991.83,Earth,False,21.38,True
67050,3634904,(2013 GH84),0.192555078,0.430566244,73937.21124,70602081.35,Earth,False,20.7,True
69807,3729835,(2015 TB145),0.260948603,0.583498816,125807.7192,486807.1319,Earth,False,20.04,True
16260,3292769,(2005 TS15),0.160160338,0.358129403,63729.10732,58121120.93,Earth,False,21.1,True
23351,3714452,(2015 FQ117),0.201629919,0.450858206,99844.6626,43752315.08,Earth,False,20.6,True
66770,3715094,(2015 FV284),0.175612319,0.392681082,47992.11664,16816286.77,Earth,False,20.9,True
13517,3299947,(2005 VR7),0.146067964,0.326617897,45175.31906,46209825.3,Earth,False,21.3,True
79480,3137865,(2002 TB70),0.127219879,0.284472297,27050.70956,50820296.38,Earth,False,21.6,True
33979,2253841,253841 (2003 YG118),1.010543415,2.259643771,75005.957,26021055.54,Earth,False,17.1,True
66703,3703166,(2014 YS34),0.183888672,0.411187571,24989.69759,14626445.5,Earth,False,20.8,True
64133,2281375,281375 (2008 JV19),0.192555078,0.430566244,20705.40223,20746418.56,Earth,False,20.7,True
16678,3333737,(2006 KK21),0.22108281,0.494356193,107759.4466,15245458.51,Earth,False,20.4,True
5459,3672960,(2014 KP84),0.185590173,0.414992243,63689.87048,38694820.24,Earth,False,20.78,True
22772,2462238,462238 (2008 CN1),0.201629919,0.450858206,26465.25959,6572502.623,Earth,False,20.6,True
45852,2438955,438955 (2010 LN14),0.165407416,0.369862226,46499.42241,9024824.677,Earth,False,21.03,True
3682,3840802,(2019 GD1),0.2658,0.594346868,129787.2375,57139055.55,Earth,False,20.0,True
57312,2333521,333521 (2005 PO),0.2658,0.594346868,36033.66282,40378086.75,Earth,False,20.0,True
84652,2517681,517681 (2015 DE198),0.439091446,0.981838322,45093.60282,28047682.9,Earth,False,18.91,True
9549,2613726,613726 (2007 EF),0.143401924,0.320656449,78257.78926,38954113.07,Earth,False,21.34,True
4314,2469445,469445 (2002 LT24),0.1034082,0.231227764,32218.38672,9136099.462,Earth,False,22.05,True
35413,3572227,(2011 OA),0.152951935,0.342010925,33274.77094,8113138.426,Earth,False,21.2,True
88618,2007341,7341 (1991 VK),1.067959975,2.388031102,31361.77482,9570839.699,Earth,False,16.98,True
84001,3752784,(2016 JC6),0.140784543,0.314803809,63407.51464,57894853.8,Earth,False,21.38,True
57313,2535844,535844 (2015 BY310),0.112345318,0.251211767,24596.18551,8770765.218,Earth,False,21.87,True
14613,2401954,401954 (2002 RW25),0.46190746,1.032856481,56772.46992,44851565.22,Earth,False,18.8,True
61911,2444004,444004 (2004 AS1),0.211132445,0.472106499,46252.46227,19234939.38,Earth,False,20.5,True
13242,54054747,(2020 TF),0.121494041,0.271668934,43382.12298,9391051.887,Earth,False,21.7,True
12297,2154019,154019 (2002 CZ9),0.105816886,0.23661375,22678.13401,61629125.74,Earth,False,22.0,True
40926,3785706,(2017 SY32),0.146067964,0.326617897,53239.03638,34455429.83,Earth,False,21.3,True
44163,2469445,469445 (2002 LT24),0.1034082,0.231227764,43234.28554,71648451.24,Earth,False,22.05,True
13840,3766160,(2016 YW7),0.211132445,0.472106499,61653.7298,69298277.12,Earth,False,20.5,True
10181,3773915,(2017 GP6),0.152951935,0.342010925,50412.37293,33838533.96,Earth,False,21.2,True
21526,3387793,(2007 TS19),0.201629919,0.450858206,57531.90933,6845867.418,Earth,False,20.6,True
45930,3338368,(2006 QQ23),0.2658,0.594346868,50550.33802,61008326.1,Earth,False,20.0,True
29530,2468005,468005 (2012 XD112),0.154367182,0.345175513,74672.061,55529757.86,Earth,False,21.18,True
55549,3729835,(2015 TB145),0.260948603,0.583498816,101269.6953,39968958.91,Earth,False,20.04,True
24794,2088254,88254 (2001 FM129),0.763053479,1.706239449,62640.72789,68948462.47,Earth,False,17.71,True
69970,3634615,(2013 GS66),0.167708462,0.375007522,73157.52124,37480595.83,Earth,False,21.0,True
29711,3477574,(2009 WJ1),0.152951935,0.342010925,45396.75658,26206813.31,Earth,False,21.2,True
46100,2494999,494999 (2010 JU39),0.305179233,0.682401509,103602.4839,70902043.37,Earth,False,19.7,True
60266,2436724,436724 (2011 UW158),0.284809831,0.636854144,9636.041462,70185942.31,Earth,False,19.85,True
56623,3986636,(2020 AD3),0.126635356,0.283165265,75530.21832,10426089.41,Earth,False,21.61,True
