,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
63179,0.7070000000000001,1960,0.496,['Sam Cooke'],0.275,167520,0.418,0,4wMm2KcODZgqPhR3cjYyHN,0.0,7,0.185,-10.207,1,Basin Street Blues,18,1960-01-01,0.0345,88.148
29687,0.376,1975,0.913,['Willie Nelson'],0.64,138693,0.133,0,1DoRzygjRH9VbBdxeh8yAb,0.0509,4,0.112,-12.726,1,Blue Eyes Crying In the Rain,37,1975,0.0368,117.61
148825,0.197,1986,0.000182,['King Diamond'],0.358,188200,0.944,0,1M4DUL5sye4rgnPsF63oDQ,0.00733,7,0.604,-11.764,1,Dressed in White,30,1986,0.0573,79.417
114388,0.453,1967,0.986,"['Traditional', 'The Philadelphia Brass Ensemble']",0.255,99373,0.151,0,6Vo1MDn7vUR9HwZwgqNcMq,0.8690000000000001,5,0.245,-14.112,1,Angels We Have Heard on High,26,1967,0.0379,137.83100000000002
23130,0.547,1942,0.987,['Carlo Buti'],0.542,191556,0.179,0,0T3k7u6NPEkL81XJVksDZE,0.0849,3,0.0758,-16.04,1,A mezzanotte,0,1942-05-30,0.122,84.389
98039,0.7929999999999999,1966,0.112,['The Temptations'],0.5920000000000001,152960,0.662,0,0yastKeyKHGXIBVNwdsfKM,0.0,11,0.117,-6.17,0,Say You,18,1966,0.026,108.05
123540,0.297,2014,0.0326,['Future'],0.7190000000000001,200493,0.477,1,5ik5nMy8vdS2rXe7SAGt2K,0.0,6,0.218,-6.439,0,Honest,51,2014-04-22,0.178,140.141
115706,0.238,1974,0.041,['Gong'],0.239,537333,0.5,0,44mzt1ihrrKCoiCagN6R0G,0.737,2,0.128,-11.718,1,A Sprinkling Of Clouds - Remastered 2018,29,1974-10-01,0.0358,131.436
18732,0.178,2015,0.119,"['Snakehips', 'Tinashe', 'Chance the Rapper']",0.6890000000000001,229747,0.521,1,6TaqooOXAEcijL6G1AWS2K,8.41e-05,0,0.108,-5.845,1,All My Friends (feat. Tinashe & Chance the Rapper),74,2015-10-21,0.132,95.055
9171,0.848,1967,0.018,['Jimi Hendrix'],0.532,215707,0.8290000000000001,0,2TKtQAy9VKwq3Kh234uE85,8.37e-05,2,0.229,-5.659,1,Stone Free,47,1967-05-12,0.058,133.334
127476,0.58,1953,0.711,['Lefty Frizzell'],0.794,155693,0.216,0,1WsU2DCFFNbYgJU17zpLIe,0.0,2,0.313,-13.16,1,"Moonlight, Darling and You",0,1953,0.0317,110.37
124741,0.204,2020,0.0704,['2KBABY'],0.5589999999999999,189890,0.474,1,5LXdAueF0raRI8ZF3ywdWM,0.0,11,0.238,-6.495,1,MAD,67,2020-09-18,0.341,79.626
121199,0.688,2001,0.0851,['Los Temerarios'],0.56,190733,0.498,0,4Ve19LHps3uNHbaqUS9lyw,0.000241,5,0.118,-8.052999999999999,1,Volveré De Mi Viaje,44,2001-01-01,0.0297,123.919
125540,0.693,1940,0.893,['Marika Kanaropoulou'],0.639,196533,0.316,0,3vlEyBi2MtpxAF3s24SXc8,0.0,2,0.11,-8.588,1,Vele me stin agkalia sou,0,1940-01-01,0.0677,122.13
53897,0.214,2003,0.698,['Gary Allan'],0.5479999999999999,237333,0.402,0,6TZEPo10yErUtF5AtdfLY2,0.000114,2,0.135,-8.727,1,Tough Little Boys,47,2003-01-01,0.0247,84.211
21883,0.469,1935,0.992,"['Kakkia Mendri', 'Lidia Likiardopoulou']",0.289,198253,0.332,0,11CF8sz4LSqNDeU6dNURDQ,2.9600000000000005e-05,1,0.22,-11.751,1,Pote sou den m' agapises,0,1935-01-01,0.0391,99.01
35761,0.732,2006,0.0318,['Nelly Furtado'],0.792,258840,0.77,0,1M9uq2yCiOhsO6BFozo2OE,0.000194,6,0.122,-4.811,1,Maneater,57,2006-01-01,0.0392,132.793
130760,0.231,1969,0.146,['Fleetwood Mac'],0.4370000000000001,206444,0.332,0,18hoXRIPSaobpQf7J2JZG4,0.789,2,0.188,-14.63,0,World In Harmony - 2013 Remaster,24,1969-09-19,0.0307,96.225
147487,0.66,1979,0.165,['The Specials'],0.748,164347,0.615,0,5RJy2feHlxA0WgJiN1PC9b,9.990000000000004e-05,2,0.0229,-10.168,1,Blank Expression - 2015 Remaster,30,1979-11-01,0.261,73.69800000000002
145414,0.502,1968,0.346,['Floyd Cramer'],0.282,120800,0.172,0,0G9ZvZpXOQOoRBuUKNHE9I,0.845,8,0.163,-15.931,1,Misty Blue,18,1968-06-13,0.0299,79.244
32422,0.468,1989,0.00192,['Nick Lowe'],0.522,149200,0.634,0,6K8oEYCYwvEQWvq8hEDuDi,1.71e-06,9,0.575,-11.688,1,So It Goes,41,1989-10-17,0.0507,140.43
87412,0.277,1996,0.0316,['Dr. Octagon'],0.529,197400,0.687,0,1xQ1v0xnKgZyQX90f75bKt,4.22e-06,7,0.684,-9.811,1,Blue Flowers,38,1996-01-01,0.265,172.10299999999995
123995,0.297,2016,0.138,['Nick Jonas'],0.57,199520,0.6829999999999999,1,5UsW4W8VgHrRLDzXQ9XSpt,0.0,2,0.0736,-4.493,1,Chainsaw,57,2016-06-10,0.0496,84.93799999999997
115864,0.904,1975,0.293,['Ebo Taylor'],0.632,282360,0.6940000000000001,0,1v73u3ptURy9srZJfmGWj9,0.000347,2,0.302,-7.3679999999999986,0,Maye Omama,30,1975,0.0369,83.555
123682,0.0928,2014,0.00374,"['Pegboard Nerds', 'Elizaveta']",0.436,330400,0.922,0,5KrQbdqvojQAp2wxIO1dtQ,0.000413,11,0.253,-3.279,0,Hero,54,2014-03-17,0.0627,150.151
63124,0.117,1960,0.955,['Furry Lewis'],0.465,291307,0.102,0,3htW4Ky3zoDU1KZGxVLfhz,2.25e-06,1,0.0867,-16.101,1,John Henry,19,1960-01-01,0.0473,118.543
107771,0.66,2015,0.0399,"[""L'Impératrice""]",0.767,238183,0.547,0,7nZ9CzhiFRPhOQCn7eDSnn,0.485,7,0.0949,-11.458,0,Vanille fraise,63,2015,0.0474,103.03
112300,0.5670000000000001,1957,0.812,['The Ray Bryant Trio'],0.61,290800,0.191,0,7GjMSAdmOGTsyOsiN9pjO0,0.8,8,0.0948,-18.246,1,Golden Earrings,19,1957-01-01,0.0423,135.82399999999998
77686,0.0695,1946,0.994,"['Claude Debussy', 'Robert Casadesus']",0.504,293480,0.0185,0,3qw64TeCQDNnceZNo285c3,0.913,7,0.128,-31.347,1,"Images, Book II, L. 111: II. Et la lune descend sur le temple qui fut. Lent",0,1946,0.065,51.792
132437,0.655,1978,0.354,"['Willie Nelson', 'Johnny Paycheck']",0.589,189507,0.628,0,2IKMIrjKZpVATi4R2zQ0TJ,1.35e-06,2,0.785,-9.426,1,"Take This Job and Shove It - Live at Harrah's Casino, Lake Tahoe, NV - April 1978",24,1978-11-01,0.175,147.579
156586,0.848,1950,0.953,['Κώστας Ρούκουνας'],0.613,208600,0.708,0,1p1gQdElNGyktkXE1ikM7E,2.05e-06,10,0.227,-5.402,1,Τα νησιά,0,1950-01-01,0.0411,90.545
127005,0.113,1951,0.99,"['Cole Porter', 'Priscilla Gillette', 'Pembroke Davenport']",0.227,171573,0.0735,0,1zVJOypgVwULyrQNHjcaUu,0.000615,5,0.12,-18.777,1,Out of This World: Use Your Imagination,1,1951,0.038,97.075
12505,0.774,1984,0.028,['The Smiths'],0.609,215760,0.759,0,1xaTREM89RbIxkcjlpf4Uw,0.0,6,0.183,-4.862,1,Heaven Knows I'm Miserable Now - 2011 Remaster,60,1984,0.0276,114.045
21747,0.35,1935,0.957,['Manole Stroici'],0.423,174890,0.21,0,0G5aMTv8fho8G1NTUt0V3o,0.0,5,0.277,-13.043,1,Și pe tine or să te doară,0,1935-01-01,0.0389,97.341
120130,0.227,1996,0.926,"['Whitney Houston', ""The Nativity Choir From The Preacher's Wife""]",0.22,210800,0.145,0,69NIBgceLKSU8mijUqifBB,0.0,5,0.261,-14.496,1,"Who Would Imagine A King - (From ""The Preacher's Wife"") (feat. The Nativity Choir From The Preacher's Wife)",38,1996-11-27,0.0364,86.74
30236,0.7120000000000001,1978,0.645,['Heatwave'],0.669,257227,0.395,0,0kACGuWYmoXF3wt9RZjj9f,0.0,9,0.125,-13.521,0,Mind Blowing Decisions,42,1978-03-18,0.0489,92.258
84607,0.812,1981,0.182,['Blue Öyster Cult'],0.544,198360,0.77,0,1uUCpOX86yRGShambUp93O,0.0,7,0.194,-9.201,1,Heavy Metal: The Black and Silver,34,1981-10-23,0.036,100.451
13385,0.57,1988,0.016,['Harold Faltermeyer'],0.799,180867,0.491,0,2kgqupahrJpYB4r1poTXEY,0.843,1,0.094,-17.105,1,Axel F,59,1988-01-01,0.0891,117.285
86920,0.485,1993,0.0768,['Industria del Amor'],0.545,235960,0.502,0,4yglQxbo7CnEDOnGLGwKEu,0.00981,2,0.0935,-10.877,1,Hasta Que Te Conocí,38,1993-01-01,0.0328,133.99
4216,0.913,1943,0.8220000000000001,['Dooley Wilson'],0.563,122440,0.551,0,7oVXTAp7sLsQUd1uTzJyvt,0.00209,3,0.407,-10.024,1,Medley (It Had to Be You / Shine),15,1943-01-23,0.0495,106.318
79622,0.118,1956,0.89,['Vic Damone'],0.458,222293,0.192,0,4SuU9Swq4qaY9U2Mc42waP,0.00033,5,0.123,-15.987,1,Out of Nowhere,14,1956,0.0449,87.08200000000002
111419,0.096,1952,0.995,"['Antonio Cesti', 'Irma Kolassi', 'Jacqueline Bonneau']",0.232,235080,0.0896,0,1n7PztoKdv3EZ5diD9L57J,1.88e-06,4,0.0554,-17.457,0,"Orontea: ""Intorno all'idol mio"" - 1953 Version",0,1952-01-01,0.0501,52.976000000000006
156419,0.0708,1949,0.971,"['Johann Sebastian Bach', 'Isaac Stern']",0.174,220333,0.221,0,46RtArdOnrNupa3rgmjyjX,0.0662,4,0.172,-17.570999999999998,0,"Violin Sonata in E Minor, BWV 1023: II. Adagio ma non tanto",0,1949,0.0384,96.796
161645,0.213,1975,0.62,['Janis Ian'],0.158,273053,0.162,0,2cQUrZadD5wVEnOOouPl4W,0.00032,8,0.105,-17.257,1,Tea and Sympathy - Remastered,20,1975-03-01,0.0361,58.569
142695,0.5529999999999999,1952,0.394,['Fred von Hoerschelmann'],0.643,188200,0.385,0,2e7VbbdDfr3unx2vm2PY9Y,0.0,2,0.425,-17.410999999999998,1,Kapitel 16 - Amtmann Enders,0,1952-05-18,0.955,85.191
97288,0.8420000000000001,1963,0.7140000000000001,['The Impressions'],0.752,135760,0.333,0,3jji5j3w6JHyBa5HR1xD3N,0.0,10,0.174,-14.394,1,Grow Closer Together,18,1963-08-01,0.0579,120.828
57109,0.183,2019,0.0289,['Leeland'],0.4320000000000001,503240,0.524,0,40ozK0lCJ0EQzVGWsCNUhk,0.0,4,0.682,-8.721,1,Way Maker - Live,70,2019-09-13,0.0321,135.95600000000002
79396,0.905,1955,0.6579999999999999,['Cannonball Adderley'],0.629,256840,0.669,0,07sXOnILWyZPlqJY2faLm0,0.254,5,0.135,-5.51,0,Hurricane Connie,9,1955-01-01,0.0344,114.691
25299,0.794,1953,0.985,['Oscar Peterson'],0.5670000000000001,175000,0.265,0,2UJ1mSL9gyysl8h6YvIETD,0.945,0,0.124,-18.105,1,Fascinating Rhythm,8,1953-09-09,0.0412,99.952
155738,0.266,1930,0.994,"['Ludwig van Beethoven', 'Heinrich Schlusnus', 'Franz Rupp']",0.353,357860,0.111,0,7wjscAb07OvHkQsfWGlArJ,0.0277,8,0.147,-11.653,1,"Adelaide, Op. 46",0,1930-06-01,0.0526,70.469
48377,0.8809999999999999,1975,0.314,"['Earth, Wind & Fire']",0.797,207907,0.5379999999999999,0,3u6RUwssIdqbeXSjU8bX8F,0.00168,2,0.0485,-10.34,0,Gratitude,35,1975-11-11,0.056,91.117
165146,0.816,1993,0.227,['Kidsongs'],0.833,112907,0.535,0,3oZ4nAEa38wUPOkZnoxJJV,0.0,1,0.316,-6.492000000000001,1,All I Want For Christmas Is My Two Front Teeth,37,1993,0.0305,138.813
54756,0.675,2007,0.268,['Miranda Lambert'],0.509,245333,0.932,0,4oXOOBwZsHFnRRNBNXrr9X,0.0,11,0.0615,-3.948,1,Famous In a Small Town,49,2007-05-01,0.0667,138.722
63915,0.853,1964,0.8059999999999999,"['Cal Tjader', 'Eddie Palmieri']",0.7170000000000001,206600,0.154,0,43YRMmofucudgY8BwFjlBa,0.918,10,0.116,-18.081,1,Poinciana,24,1964-02-01,0.0523,125.932
113364,0.7490000000000001,1962,0.335,"['Glen Campbell', 'The Green River Boys']",0.6890000000000001,125000,0.52,0,6P3QKwdtpynDJKu4nd5wbX,1.14e-05,7,0.199,-9.48,1,Truck Drivin' Man,12,1962,0.0331,119.716
114445,0.361,1968,0.7120000000000001,['Herb Alpert & The Tijuana Brass'],0.445,240547,0.471,0,7nQBtme1Gf5WLxSiqh51Sl,0.667,5,0.149,-12.592,1,Sleigh Ride,22,1968-12-16,0.0707,152.23
83638,0.459,1976,0.0502,['Led Zeppelin'],0.235,388093,0.767,0,3eZcV1AcZQqGryhQFsfECx,0.145,9,0.21,-9.435,1,Nobody's Fault but Mine - Remaster,32,1976-03-31,0.0879,188.904
25325,0.242,1953,0.958,['Yma Sumac'],0.332,189733,0.409,0,6WuY1HBKZv6xawJN4CzdpD,0.477,11,0.0995,-12.212,1,Cumbe-Maita,8,1953-01-01,0.0488,111.378
34735,0.892,2001,0.0849,['Billy Joel'],0.711,288400,0.967,0,38bDGWuyYdSdNfrFfbCiVS,0.0,7,0.245,-5.204,1,We Didn't Start the Fire,60,2001-10-02,0.0474,145.024
92758,0.927,1928,0.989,['Francisco Canaro'],0.7490000000000001,166213,0.203,0,7FPleLmmbv76vyKXoxzAtJ,0.0214,8,0.226,-11.816,1,Leña Seca - Instrumental (Remasterizado),0,1928-09-16,0.142,117.162
156293,0.512,1948,0.8540000000000001,['Трумен Капоте'],0.6709999999999999,110345,0.198,1,6uf71IROHwwoFXoHqxjJMJ,1.17e-05,1,0.278,-18.537,1,"Часть 9.13 & Часть 10.1 - Другие голоса, другие комнаты",0,1948,0.96,79.998
41776,0.255,1942,0.995,"['Ludwig van Beethoven', 'Oscar Levant']",0.426,221547,0.0176,0,2L4QUZs4Lz8XEs2qMxTnab,0.901,7,0.131,-31.38,1,"Piano Sonata No. 20, Op. 49 No. 2: II. Tempo di Menuetto (Remastered)",0,1942,0.0385,104.4
140721,0.185,2020,0.0828,"['Russ', 'Kehlani']",0.917,169012,0.444,1,50CXGLOqdsztp42DuJmJ8k,0.0,10,0.116,-9.939,1,Take You Back (feat. Kehlani),69,2020-08-28,0.265,125.054
152598,0.418,2004,0.928,['Kate Smith'],0.303,157840,0.224,0,5PhMczAbAQ1j94vO1vliep,0.0,0,0.073,-9.864,1,Silver Bells,40,2004-11-02,0.0275,89.646
73093,0.5489999999999999,2010,0.168,['Hopsin'],0.608,306524,0.845,1,6iVp2prwrEaeh9f18iP2jt,0.0,10,0.0712,-5.007,0,Nocturnal Rainbows,53,2010-11-19,0.119,81.99700000000001
95015,0.103,1951,0.978,"['Francesco Cilea', 'Orchestra di Torino Della RAI', 'Arturo Basile', 'Ferruccio Tagliavini']",0.225,143600,0.0275,0,1KG6UP63sDrGxFJ3J4ZvWN,7.36e-05,7,0.148,-20.596,0,"L'Arlesiana, Act II: ""Portan tutti sul core"" (Federico)",0,1951,0.0477,167.108
83253,0.91,1974,0.338,['Sly & The Family Stone'],0.797,226147,0.642,0,2bODSpA5V6atKBN5WKinQG,1.09e-05,5,0.387,-11.062,0,Loose Booty,28,1974-07,0.0598,103.923
80702,0.0915,1961,0.961,"['Johnny Hodges', 'Billy Strayhorn']",0.351,236427,0.0847,0,0noKq3ZipsYm3cjDsGiqgH,0.259,5,0.145,-15.851,1,Day Dream,17,1961-01-01,0.0372,113.286
17892,0.723,2011,0.0016699999999999,['Blake Shelton'],0.481,210720,0.8490000000000001,0,0gY2iq0xJPRoIB1PScKSw4,1.49e-06,4,0.121,-5.131,1,Honey Bee,64,2011-07-11,0.0385,205.57
85821,0.222,1987,1.22e-05,['Napalm Death'],0.184,158200,0.954,0,64syMK7oo9VPihJBj1IBGH,0.804,4,0.0932,-7.7189999999999985,1,Scum,41,1987,0.103,83.346
120426,0.664,1997,0.00108,['Mudvayne'],0.429,257533,0.746,1,2UZ9GX5u2B8zGJkbhTGe7d,7.09e-05,7,0.0835,-4.917,1,Cultivate,40,1997,0.0489,88.656
131326,0.659,1972,0.0035,['Grand Funk Railroad'],0.503,218600,0.865,0,0GltzLaJvLUTDFtcoSURLy,0.453,5,0.326,-7.395,1,Flight Of The Phoenix - Remastered 2002,28,1972,0.0964,90.268
42459,0.813,1946,0.7240000000000001,['Michel De Villers'],0.639,243320,0.409,0,1NjPJ4psTIB3mwE5n9j3cw,0.347,8,0.118,-13.094,1,Indiana,0,1946,0.0305,83.243
8477,0.168,1964,0.945,['Frank Sinatra'],0.171,199133,0.0632,0,2KNMqqNd3sLfeN4ukKduRT,2.71e-05,0,0.121,-20.776,1,Moon River,56,1964,0.0327,81.406
52170,0.0842,1994,0.845,['Keola Beamer'],0.455,262253,0.204,0,491T7mr4TMQoGNDgceIIAo,0.894,1,0.111,-17.364,1,Kalena Kai,47,1994-07-19,0.0324,96.937
149239,0.5710000000000001,1988,0.00171,['Boogie Down Productions'],0.903,312347,0.6829999999999999,0,2bQNOHiiStuHAgqfTdMMyf,6.54e-06,7,0.0723,-12.224,1,I'm Still #1,27,1988-05-31,0.343,90.97
54049,0.581,2004,0.0172,['Montgomery Gentry'],0.647,250040,0.901,0,71lXNAROGX1zo6tX0MSnCS,1.35e-06,7,0.0527,-5.138,1,Gone,49,2004-05-18,0.0437,118.957
159693,0.175,1965,0.92,['Wes Montgomery'],0.422,246773,0.101,0,6Un8jFMi44uF7dbIRchZy6,0.713,9,0.596,-20.745,0,My One And Only Love,14,1965-01-01,0.0325,109.658
84997,0.214,1983,0.8059999999999999,"['Andrew Lloyd Webber', '""Cats"" 1983 Broadway Cast', 'Wendy Edmead', 'Donna King', 'Hector Jaime Mercado', 'Kenneth Ard', 'Harry Groener']",0.502,503320,0.393,0,1xTp65doSyf0vZz7OEsTyr,3.929999999999999e-05,10,0.136,-9.461,1,Macavity: The Mystery Cat,32,1983-01-01,0.182,133.78799999999998
106046,0.135,2006,6.35e-05,['Killswitch Engage'],0.338,245800,0.991,0,6CyG0BQ3316fg5UM7B9EOZ,0.000532,0,0.127,-2.113,0,Daylight Dies,47,2006-01-21,0.115,179.942
97938,0.8440000000000001,1966,0.152,"['John Mayall & The Bluesbreakers', 'Eric Clapton']",0.442,158960,0.932,0,4wQHk151amFYAuR6LNbBK7,0.000681,4,0.338,-3.358,1,It Ain't Right - Mono,26,1966-06-22,0.0763,130.72299999999998
8849,0.711,1966,0.42,['The Beatles'],0.521,149240,0.524,0,3tGhRLgcCP6SIZU3tbGl7l,9.27e-06,0,0.0838,-6.136,1,Got To Get You Into My Life - Remastered 2009,61,1966-08-05,0.0302,136.679
56298,0.422,2015,0.0253,['Mumford & Sons'],0.359,221040,0.621,0,1KDPWUuA213r6M2WbWUauE,0.0586,11,0.223,-7.482,0,Believe,59,2015-05-04,0.0443,113.699
66324,0.8320000000000001,1976,0.18,['Amazing Rhythm Aces'],0.603,208053,0.5539999999999999,0,1KNKik5gUSN25XsiZ768Gy,0.00697,7,0.0851,-12.274,0,Typical American Boy - Remastered,34,1976-04-08,0.0304,94.723
131051,0.278,1971,0.216,['Isaac Hayes'],0.4,109067,0.131,0,1xz8apHO6EGe83x0efUcgE,0.652,7,0.0839,-23.157,0,Bumpy's Lament,21,1971,0.0347,114.944
139391,0.68,2013,0.0166,"['Florida Georgia Line', 'Nelly']",0.528,206813,0.921,0,2z8OXShNGUgRitHyO3GuYG,0.0,0,0.736,-4.044,0,Cruise - Remix,49,2013-01-01,0.0787,149.031
137390,0.634,2003,0.0675,['G-Unit'],0.6809999999999999,209333,0.897,1,2TDP6ok1O8yNtCAWltzyON,0.0,11,0.0808,-3.342,0,G-Unit,44,2003-01-01,0.312,88.24799999999998
163464,0.963,1984,0.357,"['Tony Rice', 'Vassar Clements', 'Jerry Douglas', 'Todd Phillips', 'Sam Bush', 'Béla Fleck']",0.456,209133,0.476,0,2wtpyd1UwiqtGgVtGhF1jR,0.00308,7,0.302,-15.652,1,John Hardy,22,1984-01-01,0.0306,146.19799999999995
150021,0.89,1992,0.608,"['Chalino Sanchez', 'Los Amables Del Norte']",0.45,197718,0.51,0,01C2doISOihIBFKu51rl2n,0.000133,10,0.0666,-7.7810000000000015,1,Ignacio Parra,33,1992-05-14,0.0542,193.632
1923,0.392,1931,0.838,['Эрих Мария Ремарк'],0.7440000000000001,131890,0.203,1,0jkrkVkDuUp0wNjZk8tAYI,0.0,4,0.254,-19.271,1,Часть 39.3 & Часть 40.1 - Обратный путь,0,1931,0.967,69.714
101379,0.305,1983,0.89,['Paul Simon'],0.639,312493,0.254,0,6IeVAjKzFzLkQOajVL5zpY,0.0157,8,0.11,-16.836,1,Train in the Distance,32,1983-11-04,0.0401,122.487
75458,0.353,1928,0.0276,['D-Partunz'],0.782,440072,0.7,0,4e32fQ2j0BmXPPdb1SZxB1,0.8759999999999999,8,0.0765,-3.02,1,Stranger,0,1928-08-20,0.0443,119.969
151230,0.342,1998,0.7490000000000001,['Girma Hadgu'],0.469,302293,0.204,0,5UPAsUyaojOEDhVq7wqSuz,0.809,3,0.106,-17.183,1,Ené Alantchi Alnorem (I Can't Live Without You),39,1998-10-06,0.0518,79.445
80830,0.6629999999999999,1962,0.6940000000000001,['Herbie Hancock'],0.667,394613,0.485,0,1VfGDylBa6VHNi1pcxRx1Z,0.00434,0,0.0988,-8.661,0,Watermelon Man,20,1962-05-28,0.0281,127.682
150112,0.231,1992,0.000576,['Madonna'],0.639,318573,0.6759999999999999,0,18hiT7VEeP2XJrVWizpDMk,0.434,11,0.26,-11.168,0,Erotica,43,1992-10-20,0.061,101.956
101162,0.591,1982,0.71,['George Thorogood & The Destroyers'],0.374,192293,0.185,0,2OBOmZatVd1kjdecQJ86JX,0.0,4,0.0976,-20.676,1,Wanted Man,33,1982-01-01,0.0387,95.946
139412,0.174,2013,0.947,['Kelly Clarkson'],0.224,219120,0.221,0,2qOxJaFD00XSblRJ4FDuX2,2.19e-06,7,0.108,-10.463,1,Have Yourself a Merry Little Christmas,47,2013-10-29,0.035,144.21
112958,0.145,1960,0.893,['Tom Lehrer'],0.4970000000000001,207827,0.518,0,6xIYBpHFzI8U26BxUBIOk1,0.0,1,0.713,-21.175,0,Introduction,9,1960-01-01,0.95,94.198
89892,0.698,2008,0.0226,['Girl Talk'],0.7909999999999999,284799,0.675,1,5udnrY00yVUOAzupil2H56,0.0,5,0.235,-7.447,0,Play Your Part (Pt. 1),47,2008-09-23,0.233,149.98
71844,0.555,2004,0.0268,"['Lil Wayne', 'Mannie Fresh']",0.826,261213,0.695,1,3Eu9XFVhLlcF0DpVYzONFk,0.0,7,0.11,-4.42,1,Bring It Back,47,2004-01-01,0.174,85.97399999999998
71067,0.78,2000,0.537,"[""D'Angelo""]",0.7290000000000001,344493,0.498,0,4euxFlxLWVGmZZLyYARTyE,0.322,0,0.134,-8.906,0,Spanish Joint,51,2000-01-01,0.0821,111.77
7128,0.964,1957,0.7070000000000001,['Little Richard'],0.583,161787,0.778,0,5rMbcP1NsPtnpK3t9IIvNB,0.000604,0,0.1,-6.121,1,Slippin’ And Slidin’ (Peepin’ And Hidin’),42,1957-03,0.0556,175.834
165390,0.329,1994,0.0146,['Scarface'],0.6940000000000001,143987,0.851,1,4f2ipB09tmEKJq4XNfUpdv,0.0,11,0.319,-7.651,0,The Diary,32,1994,0.4370000000000001,97.46
16429,0.254,2004,0.209,['Eminem'],0.637,250760,0.6779999999999999,1,561jH07mF1jHuk7KlaeF0s,0.0,0,0.156,-3.798,1,Mockingbird,76,2004-11-12,0.266,84.039
144707,0.4970000000000001,1965,0.947,['Johnny Cash'],0.468,187467,0.1369999999999999,0,6SfyaKHMmNQe71yTxx4Njq,0.0,1,0.134,-23.163,1,Mean as Hell,15,1965-09-01,0.276,80.183
139182,0.0349,2012,0.458,['Hans Zimmer'],0.248,122870,0.419,0,0Mbd5y1ZlWzSUR2jNQAJXY,0.649,2,0.284,-14.917,0,Why Do We Fall?,46,2012-07-17,0.0397,103.209
44997,0.376,1958,0.931,"['Billie Holiday', 'Toots Camarata & His Orchestra']",0.601,152440,0.143,0,6DBTJQB1VxR82nIEwNrPUp,0.0,9,0.0899,-16.8,1,Big Stuff,24,1958-01-01,0.0427,79.585
128203,0.684,1957,0.268,['Charles Mingus'],0.636,310278,0.45,0,37HhGXjw9lWNxJGsKNxL2C,0.0012,2,0.211,-14.018,1,East Coasting,11,1957,0.0553,99.375
57247,0.679,2020,0.0759,"['Calvin Harris', 'The Weeknd']",0.612,210795,0.884,1,58AGoOGbwsQMhBbH0eFLRR,0.00132,4,0.247,-4.113,0,Over Now (with The Weeknd),81,2020-08-28,0.0454,178.043
50501,0.632,1986,0.387,['Misfits'],0.507,140173,0.925,0,0P1ZgzaNDz9TmFC5obILxP,0.00542,11,0.2,-9.842,0,Hollywood Babylon,39,1986-01-01,0.0475,159.675
150768,0.0393,1995,2.32e-05,['Death'],0.346,382027,0.991,0,5XWpYr8V9DxbmH0Njtsfhq,0.0204,2,0.112,-6.939,1,Empty Words,40,1995-03-19,0.157,116.896
95818,0.534,1955,0.967,['محمد فوزي'],0.526,529999,0.216,0,68brg3nQMbzApRWHhYemxL,0.00227,10,0.186,-12.01,1,تملى فى قلبى,14,1955-01-01,0.0385,123.117
63792,0.963,1963,0.616,['The Dillards'],0.534,115333,0.609,0,3IEt3EULj9lcQ6OSLNQggL,2.95e-06,0,0.708,-13.365,1,Old Man at the Mill,20,1963,0.0299,119.263
101728,0.311,1985,0.0245,['The Replacements'],0.411,217067,0.956,0,3zqMPITQwlKB1bm0owNsJF,0.0,4,0.371,-5.447,1,Bastards of Young,27,1985-10-16,0.159,142.92600000000004
65212,0.721,1970,0.528,['Aretha Franklin'],0.435,201907,0.311,0,2wBf6PGWOMrrAykBmxIF9X,5.59e-05,5,0.116,-12.342,1,Share Your Love with Me,36,1970-01-15,0.0331,121.414
15273,0.723,1998,9.44e-06,['Hole'],0.438,162667,0.905,0,2V4Bc2I962j7acQj1N0PiQ,5.400000000000001e-05,9,0.363,-6.1610000000000005,1,Celebrity Skin,66,1998-01-01,0.0419,134.16299999999998
92761,0.382,1928,0.98,"['Sergei Prokofiev', 'Vladimir Horowitz']",0.308,246400,0.445,0,7I0lHgaj0VJDf9HPUclDlc,0.887,7,0.359,-17.313,1,"Toccata, Op. 11",0,1928,0.0273,111.723
82052,0.925,1968,0.101,['Neil Diamond'],0.528,169680,0.936,0,09Cj2N35tNTURP9m4o5nAn,2.68e-05,7,0.11,-3.531,1,You Got To Me,27,1968,0.0385,93.883
126902,0.748,1950,0.72,"['Georgette Heyer', 'Brigitte Carlsen']",0.7070000000000001,142695,0.172,0,1MvWyija9eAkSKprmVKXJT,0.0,9,0.234,-20.57,0,Kapitel 59 - Die drei Ehen der Grand Sophy,3,1950,0.957,108.911
117923,0.5379999999999999,1985,0.667,['Tears For Fears'],0.565,221849,0.608,0,7q8fJLh6HSSmEL0Dui8t5h,0.429,6,0.106,-13.873,1,Pharaohs - Single Version,35,1985-02-25,0.0287,140.869
80738,0.186,1962,0.8290000000000001,['John Coltrane'],0.41,540493,0.104,0,5eXfzyyCmKDlPo1YhWkr6q,0.219,2,0.0815,-19.203,0,To Her Ladyship - Original Untitled Ballad,22,1962-02,0.0356,69.533
