tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,popularity,revenue
tt2017020,The Smurfs 2,2013,105,"Adventure,Animation,Comedy",5.3,43176,105000000,10.640864,347434178
tt2018086,Camille Claudel 1915,2013,95,"Biography,Drama",6.5,3728,3512454,0.110065,115860
tt2023453,Diary of a Wimpy Kid: Dog Days,2012,94,"Comedy,Family",6.3,26987,22000000,10.225555,77112176
tt2023587,Mama,2013,100,"Fantasy,Horror,Thriller",6.2,183888,15000000,16.018525,146497771
tt2024432,Identity Thief,2013,111,"Comedy,Crime,Drama",5.7,135514,35000000,7.321172,173965010
tt2024519,The Broken Circle Breakdown,2012,111,"Drama,Music,Romance",7.7,41715,0,12.507625,5475058
tt2025526,War of the Arrows,2011,122,"Action,Adventure",7.1,12327,8000000,7.030308,49000000
tt2025690,The Finest Hours,2016,117,"Action,Drama,History",6.7,67874,80000000,10.385757,52099090
tt2032557,The Reluctant Fundamentalist,2012,130,"Drama,Thriller",6.8,14314,0,6.231928,519535
tt2034139,The Last Exorcism Part II,2013,88,"Horror,Thriller",4,16547,5000000,5.874458,15179302
tt2034800,The Great Wall,2016,103,"Action,Adventure,Fantasy",5.9,138587,150000000,15.884744,331957105
tt2049586,Glen Campbell: I'll Be Me,2014,104,"Biography,Documentary,Family",7.9,1648,0,1.380258,365522
tt2051894,Home Run,2013,113,"Drama,Sport",5.9,3138,1200000,1.472463,2861020
tt2053425,Rust and Bone,2012,120,"Drama,Romance",7.4,68383,15400000,8.400049,25762027
tt2056771,A Bigger Splash,2015,125,"Drama,Music,Thriller",6.4,31043,0,12.945544,1982505
tt2057392,Eye in the Sky,2015,102,"Action,Drama,Thriller",7.3,87608,13000000,10.564701,18704595
tt2058673,Point Break,2015,114,"Action,Adventure,Crime",5.3,63847,105000000,7.291872,133718711
tt2062700,Song to Song,2017,129,"Drama,Music,Romance",5.6,21383,10000000,12.928712,443684
tt2062996,Something from Nothing: The Art of Rap,2012,106,"Documentary,Music",7.1,3533,0,6.328119,288312
tt2063781,Smashed,2012,81,Drama,6.7,17221,500000,4.893812,376597
tt2064713,A Band Called Death,2012,96,"Biography,Documentary,Music",7.5,3883,0,2.690008,125
tt2076220,Holy Motors,2012,115,"Drama,Fantasy",7,47052,0,7.34241,641100
tt2076251,The Worst Week of My Life,2011,93,Comedy,5.7,1245,11000000,5.010563,12935800
tt2077833,Rowdy Rathore,2012,140,"Action,Comedy,Crime",5.8,22910,6700000,1.312833,31000000
tt2082197,Barfi!,2012,151,"Comedy,Drama,Romance",8.1,83131,4437508,3.779077,2804874
tt2084989,Upstream Color,2013,96,"Drama,Sci-Fi",6.5,33934,100000,8.003815,444098
tt2088003,Big Game,2014,90,"Action,Adventure",5.4,33842,8500000,6.911759,7500000
tt2088871,The Hijack That Went South,2013,93,"Comedy,Crime,Drama",5.5,949,1800000,0.474578,532269
tt2091473,Promised Land,2012,106,Drama,6.6,38634,15000000,7.06378,8138788
tt2093991,Elvis & Nixon,2016,86,"Comedy,History",6.4,14506,0,5.966121,1055287
tt2097331,The Family Fang,2015,105,"Comedy,Drama,Mystery",6.1,9567,0,5.121894,262921
tt2101473,The Physician,2013,155,"Adventure,Drama,History",7.2,40185,32000000,13.332387,57284237
tt2103254,Tammy,2014,97,"Comedy,Romance",4.9,52642,20000000,7.359522,100525432
tt2103267,Adore,2013,112,"Drama,Romance",6.2,35241,16000000,12.260159,318982
tt2105044,V/H/S,2012,116,Horror,5.8,64406,0,7.820787,100345
tt2106361,Into the Storm,2014,89,"Action,Adventure,Drama",5.8,69414,50000000,9.092925,160602194
tt2106741,The Bullet Vanishes,2012,108,"Action,Adventure,Drama",6.5,2258,12000000,1.675406,117629
tt2109184,Paranormal Activity 4,2012,88,"Horror,Mystery",4.6,67596,5000000,6.188286,142817992
tt2112096,Absolutely Fabulous: The Movie,2016,91,"Comedy,Crime",5.4,12757,0,6.395748,37915971
tt2112124,Chennai Express,2013,141,"Action,Comedy,Drama",6,56656,18000000,4.19356,62000000
tt2112210,An Awkward Sexual Adventure,2012,98,"Comedy,Romance",6.1,9984,0,3.751532,45250
tt2113822,Back to 1942,2012,145,Drama,6.9,3546,0,1.678013,311
tt2120120,Pixels,2015,105,"Action,Comedy,Fantasy",5.6,147473,88000000,21.14796,243637091
tt2125435,Beasts of the Southern Wild,2012,93,"Adventure,Drama,Fantasy",7.2,83813,1800000,5.550496,21107746
tt2126235,Collide,2016,99,"Action,Crime,Thriller",5.6,16620,21500000,31.314013,4811525
tt2126355,San Andreas,2015,114,"Action,Adventure,Thriller",6.1,241740,110000000,20.547925,470490832
tt2133196,Born to Be Blue,2015,97,"Biography,Drama,Music",6.8,8905,0,4.470369,830129
tt2140577,The Pretty One,2013,90,"Comedy,Drama",6.3,9787,0,9.197511,13769
tt2141773,Hell and Back,2015,86,"Adventure,Animation,Comedy",5.3,5127,0,5.571253,157768
tt2150332,Renoir,2012,111,"Biography,Drama,History",6.5,5799,0,5.337351,2293798
tt2166214,Khiladi 786,2012,141,"Action,Comedy,Romance",4.3,7369,0,0.704637,126
tt2167266,Tracks,2013,112,"Adventure,Biography,Drama",7.1,30106,0,0.239993,4878242
tt2168910,Cocktail,2012,146,"Comedy,Drama,Romance",6.3,14377,6400000,7.950488,18800000
tt2170299,Bad Words,2013,89,"Comedy,Drama",6.6,52609,9500000,5.847166,7800000
tt2170593,St. Vincent,2014,102,"Comedy,Drama",7.2,105010,13000000,13.655752,54837234
tt2171867,Empire State,2013,94,"Action,Crime,Thriller",5.2,22093,11000000,9.003792,3639345
tt2178941,Barbara,2012,105,Drama,7.2,14888,0,4.912681,4129250
tt2193215,The Counselor,2013,117,"Crime,Drama,Thriller",5.4,102660,25000000,14.723646,71009334
tt2193418,Hammer of the Gods,2013,99,"Action,Horror",4.5,8117,0,5.093586,641
tt2194499,About Time,2013,123,"Comedy,Drama,Fantasy",7.8,357153,12000000,11.213913,87100449
tt2199571,Run All Night,2015,114,"Action,Crime,Thriller",6.6,110833,50000000,16.838145,71561644
tt2199711,Vishwaroopam,2013,148,"Action,Thriller",7.9,40428,17000000,1.542355,51000000
tt2203939,The Other Woman,2014,109,"Comedy,Romance",6,143329,40000000,9.389354,196781193
tt2209418,Before Midnight,2013,109,"Drama,Romance",7.9,161149,3000000,11.30324,11176469
tt2212008,The Bag Man,2014,108,"Action,Crime,Drama",5.2,16520,0,10.896238,56574
tt2215719,Part of Me,2012,93,"Documentary,Music",5.9,13731,12000000,8.960713,32726956
tt2217859,Louder Than Bombs,2015,109,Drama,6.6,13579,11000000,12.293202,161789
tt2224004,Sweetwater,2013,95,"Thriller,Western",6.1,6113,7000000,5.799861,6147
tt2234155,The Internship,2013,119,Comedy,6.3,207136,58000000,0.393865,44000000
tt2239822,Valerian and the City of a Thousand Planets,2017,136,"Action,Adventure,Fantasy",6.4,184617,197471676,15.262706,90024292
tt2241351,Money Monster,2016,98,"Crime,Drama,Mystery",6.5,101510,27000000,11.953822,93282604
tt2244376,Bwakaw,2012,110,Drama,7.2,320,11178,0.079287,34659
tt2247476,When the Game Stands Tall,2014,115,"Biography,Drama,Family",6.6,16310,15000000,6.617708,30127963
tt2258345,Fading Gigolo,2013,90,"Comedy,Romance",6.2,24888,0,9.596119,2681345
tt2258858,Wadjda,2012,98,"Comedy,Drama",7.5,20678,0,5.451273,1347747
tt2262227,The Book of Life,2014,95,"Adventure,Animation,Comedy",7.2,73172,50000000,10.337994,97437106
tt2265171,The Raid 2,2014,150,"Action,Crime,Thriller",7.9,125188,4500000,8.434884,2627209
tt2265398,Drinking Buddies,2013,90,"Comedy,Drama,Romance",6.1,59317,0,7.745083,343341
tt2267998,Gone Girl,2014,149,"Drama,Mystery,Thriller",8.1,991644,61000000,154.801009,369330363
tt2273657,True Story,2015,99,"Biography,Crime,Drama",6.3,69814,0,7.87202,4719695
tt2277860,Finding Dory,2016,97,"Adventure,Animation,Comedy",7.3,281059,200000000,14.477677,1028570889
tt2292959,The Canyons,2013,99,"Drama,Thriller",3.8,11270,250000,4.281631,56825
tt2294449,22 Jump Street,2014,112,"Action,Comedy,Crime",7,382950,50000000,10.901496,188441614
tt2299842,Pieta,2012,103,"Crime,Drama,Thriller",7.1,14987,103000,5.194433,3623330
tt2302755,Olympus Has Fallen,2013,119,"Action,Thriller",6.5,280030,70000000,10.978188,161025640
tt2309021,We Are What We Are,2013,105,"Drama,Horror,Thriller",5.9,21483,0,7.859837,81381
tt2311182,Almost Charming,2013,88,"Comedy,Romance",5.6,702,0,1.985348,214000
tt2316801,Beauty and the Beast,2014,112,"Drama,Family,Fantasy",6.4,21488,33000000,19.628834,49100000
tt2316868,The Better Angels,2014,95,"Biography,Drama,History",6,1414,0,9.266214,70918
tt2318360,Morgana,2012,90,Horror,3.7,323,0,0.368092,1612100
tt2321405,My Life as a Zucchini,2016,66,"Animation,Comedy,Drama",7.7,26369,8000000,7.321152,292279
tt2321517,The Spy,2012,108,"Action,Drama,Thriller",5.4,1272,6000000,1.822246,4588176
tt2324384,The Notebook,2013,112,"Drama,War",7,3149,0,3.485214,66559
tt2331143,"Like Father, Like Son",2013,121,Drama,7.8,25788,0,7.074042,19978961
tt2333784,The Expendables 3,2014,126,"Action,Adventure,Thriller",6.1,185313,90000000,14.753545,206172544
tt2333804,The Zero Theorem,2013,107,"Comedy,Drama,Fantasy",6,48209,8500000,10.990614,770706
tt2334871,Snatched,2017,90,"Action,Adventure,Comedy",4.6,36124,42000000,11.214779,60845711
tt2334879,White House Down,2013,131,"Action,Drama,Thriller",6.3,225198,150000000,9.920223,205366737
tt2343793,Third Person,2013,137,"Drama,Romance",6.3,28513,28000000,8.808328,1749201
tt2345561,Grandmaster,2012,100,"Action,Thriller",6.9,2267,120000,0.485424,130000
tt2345737,The Rover,2014,103,"Action,Crime,Drama",6.4,49212,12250000,6.561373,2295423
tt2345759,The Mummy,2017,111,"Action,Adventure,Fantasy",5.4,193260,125000000,33.704935,407778013
tt2347569,Frances Ha,2012,86,"Comedy,Drama,Romance",7.4,85905,0,8.471415,4069826
tt2350496,The Lunchbox,2013,104,"Drama,Romance",7.8,57289,1000000,10.766409,4235151
tt2356180,Bhaag Milkha Bhaag,2013,186,"Biography,Drama,Sport",8.2,69137,4600000,4.342418,25000000
tt2357291,Rio 2,2014,101,"Adventure,Animation,Comedy",6.3,92927,103000000,8.18534,500188435
tt2359810,Raanjhanaa,2013,140,"Drama,Romance",7.6,33188,6400000,1.856101,18000000
tt2361317,Live by Night,2016,129,"Action,Crime,Drama",6.4,57993,108000000,19.94393,22678555
tt2364949,Touchy Feely,2013,88,"Comedy,Drama",5.3,3774,0,2.976672,35022
tt2364975,We Are the Best!,2013,102,"Drama,Music",7.1,10847,0,3.727996,180590
tt2366608,Lost River,2014,95,"Drama,Fantasy,Mystery",5.7,18493,2000000,6.640704,45431
tt2370248,Short Term 12,2013,96,Drama,7.9,88867,0,12.34835,1600000
tt2371486,A Company Man,2012,96,"Action,Crime,Drama",6.6,6136,3500000,6.261686,7339398
tt2375574,A Field in England,2013,90,"Drama,History,Mystery",6.2,13170,0,13.567726,32846
tt2379713,Spectre,2015,148,"Action,Adventure,Thriller",6.8,445595,245000000,24.926577,880674609
tt2383068,The Sacrament,2013,99,"Horror,Thriller",6.1,19589,4000000,5.350658,9221
tt2387499,Keeping Up with the Joneses,2016,105,"Action,Comedy",5.9,64219,40000000,9.48515,29918745
tt2388637,Ain't Them Bodies Saints,2013,96,"Crime,Drama,Romance",6.4,22174,0,5.086013,1031243
tt2388715,Oculus,2013,104,"Horror,Mystery,Thriller",6.5,131883,5000000,8.698043,44030246
tt2392326,Le Week-end,2013,93,"Comedy,Drama,Romance",6.4,8470,0,3.74133,2225098
tt2395427,Avengers: Age of Ultron,2015,141,"Action,Adventure,Sci-Fi",7.3,870876,280000000,37.37942,1405403694
tt2395459,Thy Womb,2012,105,Drama,6.9,254,0,0.223633,306
tt2400314,Vladenie 18,2014,93,"Horror,Mystery",4.4,350,0,0.217441,320395
tt2401097,Tracers,2015,94,"Action,Crime,Drama",5.6,19621,11000000,9.056173,593683
tt2401715,The Devil's Violinist,2013,122,"Biography,Drama,Musical",6,3657,0,4.352904,11294
tt2401878,Anomalisa,2015,90,"Animation,Comedy,Drama",7.2,72833,8000000,10.428421,5659286
tt2402085,Jimi: All Is by My Side,2013,118,"Biography,Drama,Music",5.7,6819,0,4.250364,340911
tt2402101,Dark Places,2015,113,"Crime,Drama,Mystery",6.2,46086,20000000,9.188583,208588
tt2402105,Dom Hemingway,2013,93,"Comedy,Crime,Drama",6.1,27030,0,5.713974,523511
tt2402157,The November Man,2014,108,"Action,Thriller",6.2,68724,15000000,13.310556,32556119
tt2402927,Carol,2015,118,"Drama,Romance",7.2,132563,11800000,8.364201,40272135
tt2404181,Belle,2013,100,"Biography,Drama,Romance",7.3,31584,10900000,13.454169,16505460
tt2404311,The Family,2013,111,"Comedy,Crime,Thriller",6.3,118337,30000000,8.047735,36894225
tt2404435,The Magnificent Seven,2016,132,"Action,Adventure,Western",6.8,214973,90000000,13.809622,162360636
tt2414040,An Eye for Beauty,2014,102,Drama,5.5,1471,0,3.408264,40000
tt2415458,The Wolfpack,2015,90,"Biography,Documentary",7,13076,0,5.416273,1301696
tt2424988,Gabbar Is Back,2015,128,"Action,Crime,Drama",7.1,25531,11000000,1.812728,41000000
tt2436386,Project Almanac,2015,106,"Drama,Mystery,Sci-Fi",6.3,81317,12000000,9.363482,32248241
tt2446980,Joy,2015,124,"Biography,Drama",6.6,138822,60000000,12.975936,101134059
tt2450186,V/H/S/2,2013,96,"Horror,Sci-Fi",6,41291,0,10.714779,21833
tt2452254,Clouds of Sils Maria,2014,124,Drama,6.8,30190,6600000,8.151346,1851517
tt2456720,Tutto tutto niente niente,2012,96,Comedy,5.2,1181,5579750,2.208906,8927600
tt2463288,Walk of Shame,2014,95,Comedy,6,55330,15000000,7.844705,59209
tt2465140,The Single Moms Club,2014,111,"Comedy,Drama",5.4,6499,0,12.017861,16337881
tt2465146,And So It Goes,2014,94,"Comedy,Drama,Romance",5.8,14445,18000000,7.69684,25312387
tt2465578,Human Capital,2013,111,"Crime,Drama",7.2,12997,6000000,7.217205,5809330
tt2473602,Get on Up,2014,139,"Biography,Drama,Music",6.9,25175,0,7.92736,31911598
tt2473682,Paranormal Activity: The Marked Ones,2014,84,"Horror,Mystery",5,43648,5000000,8.898523,86362372
tt2475802,Delhi Dance,2012,90,Drama,6.8,333,0,0.241287,30292
tt2476154,Grand Masti,2013,137,"Comedy,Drama,Thriller",4.4,6420,5500000,1.250293,47000000
tt2494384,Aloft,2014,112,Drama,5.3,3788,8000000,3.851653,53086
tt2495118,Ip Man: The Final Fight,2013,100,"Action,Biography,Drama",6.1,11325,0,1.54105,37884
tt2503944,Burnt,2015,101,"Comedy,Drama",6.6,122310,20000000,8.066726,36606743
tt2510894,Hotel Transylvania 2,2015,89,"Adventure,Animation,Comedy",6.6,130973,80000000,11.760218,473226958
tt2517044,The Song,2014,116,"Drama,Music,Romance",5.9,2256,0,1.69425,1009620
tt2520516,The Stroller Strategy,2012,90,Comedy,5.4,911,0,2.156134,3462
tt2545428,Meru,2015,90,"Documentary,Sport",7.7,18096,0,3.457153,2334228
tt2549540,Pokémon the Movie: Kyurem vs. the Sword of Justice,2012,72,"Action,Adventure,Animation",5.4,1596,0,2.162495,44057737
tt2550838,The Worst Christmas of My Life,2012,86,Comedy,5.4,1165,6843500,3.800073,10703234
tt2555958,Arrambam,2013,157,"Action,Drama,Mystery",7,10120,9200000,0.882864,21000000
tt2569398,And Here's What's Happening to Me,2012,72,"Comedy,Drama",7.4,882,0,0.181963,14353
tt2576852,The Tale of The Princess Kaguya,2013,137,"Animation,Drama,Family",8,48273,49300000,7.566053,24186232
tt2582802,Whiplash,2014,106,"Drama,Music",8.5,874565,3300000,64.29999,13092000
tt2582846,The Fault in Our Stars,2014,126,"Drama,Romance",7.7,381631,12000000,16.274653,307166834
tt2592614,Resident Evil: The Final Chapter,2016,107,"Action,Horror,Sci-Fi",5.5,95941,40000000,0.75571,312242626
tt2604346,Who Killed Bambi?,2013,86,"Adventure,Comedy,Crime",5.6,1286,0,1.926826,850259
tt2608732,TPB AFK: The Pirate Bay Away from Keyboard,2013,85,Documentary,7.4,13778,0,4.02059,34664
tt2609912,Kevin Hart: Let Me Explain,2013,75,"Comedy,Documentary",6.6,9129,0,11.110533,32230907
tt2611390,Difret,2014,99,"Biography,Crime,Drama",6.9,1329,0,2.165608,49667
tt2614684,'71,2014,99,"Action,Crime,Drama",7.2,57452,0,7.08055,1625847
tt2624412,Boulevard,2014,88,Drama,5.8,8684,0,5.7396,126150
tt2637276,Ted 2,2015,115,Comedy,6.3,214566,68000000,42.061481,217022588
tt2637294,Hot Tub Time Machine 2,2015,93,"Comedy,Mystery,Sci-Fi",5,39831,14000000,6.575393,12314651
tt2637378,Match,2014,92,"Comedy,Drama",6.8,2452,0,2.099788,37285
tt2638144,Ben-Hur,2016,123,"Action,Drama,Romance",5.7,44927,100000000,11.51021,94061311
tt2639344,Love Is Strange,2014,94,"Drama,Romance",6.7,12857,0,6.15698,2262223
tt2649554,Midnight Special,2016,112,"Drama,Mystery,Sci-Fi",6.6,81713,18000000,12.682927,6212282
tt2652756,Codename: Jackal,2012,107,"Action,Comedy",5.2,482,0,1.322781,1261947
tt2668134,Harlock: Space Pirate,2013,115,"Adventure,Animation,Sci-Fi",6.4,12520,30000000,7.857666,17137302
tt2692904,Locke,2013,85,Drama,7.1,152433,2000000,12.792394,4635300
tt2707858,Yves Saint Laurent,2014,106,"Biography,Drama",6.2,12533,12000000,4.726238,21026290
tt2710368,Final: The Rapture,2013,90,Thriller,5.2,1581,0,0.32926,92100
tt2718492,Ida,2013,82,Drama,7.4,58622,2159280,8.651053,15298355
tt2719848,Everest,2015,121,"Action,Adventure,Biography",7.1,221168,55000000,10.758754,203427584
tt2720680,The Salvation,2014,92,"Action,Drama,Thriller",6.7,40448,10500000,8.253705,42070000
tt2725962,What We Did on Our Holiday,2014,95,"Comedy,Drama",6.9,22692,0,11.576578,1289998
tt2737050,"Two Days, One Night",2014,95,Drama,7.3,49026,7000000,6.868022,6860853
tt2752772,Sinister 2,2015,97,"Horror,Mystery,Thriller",5.3,56616,10000000,17.602928,52882018
tt2767948,Welcome Mr. President,2013,98,Comedy,6.2,3488,0,4.709454,9500000
tt2771200,Beauty and the Beast,2017,129,"Adventure,Family,Fantasy",7.1,313945,160000000,287.253654,1262886337
tt2771372,Veronica Mars,2014,107,"Crime,Drama,Mystery",6.7,53281,6000000,7.510159,3485127
tt2771800,Rigor Mortis,2013,103,"Action,Fantasy,Horror",6.3,6148,0,9.503762,7865
tt2784512,Zombeavers,2014,77,"Comedy,Horror",4.8,18994,0,5.599039,14947
tt2784678,Top Five,2014,102,"Comedy,Romance",6.4,26967,0,7.355355,25434291
tt2788710,The Interview,2014,112,"Action,Adventure,Comedy",6.5,336802,44000000,14.526049,12342632
tt2799166,The Pyramid,2014,89,"Horror,Mystery,Thriller",4.6,25122,6500000,9.312354,13865435
tt2800038,Atlas Shrugged: Who Is John Galt?,2014,99,"Drama,Mystery,Sci-Fi",4.3,3619,5000000,1.845554,846704
tt2820852,Furious 7,2015,137,"Action,Crime,Thriller",7.1,394044,190000000,27.275687,1506249360
tt2823054,Mike and Dave Need Wedding Dates,2016,98,"Comedy,Romance",6,90930,33000000,12.237571,77068246
tt2831404,Dr. Cabbie,2014,101,Comedy,6,3749,0,5.843804,223003
tt2832470,Dead Snow 2: Red vs. Dead,2014,100,"Action,Comedy,Fantasy",6.8,25454,0,10.287127,37473
tt2844798,White God,2014,121,"Drama,Thriller",6.9,16575,2200000,6.313465,282358
tt2852400,A Touch of Sin,2013,130,"Action,Drama",7.1,12065,0,6.303552,154120
tt2852470,The Missing Picture,2013,92,Documentary,7.4,3374,0,1.568839,52164
tt2855648,Madras Cafe,2013,130,"Action,Drama,Thriller",7.6,24813,5400000,2.39989,6500000
tt2866360,Coherence,2013,89,"Drama,Mystery,Sci-Fi",7.2,131537,0,6.851243,102617
tt2869728,Ride Along 2,2016,102,"Action,Comedy,Crime",5.9,60107,40000000,9.420931,124827316
tt2870708,Wish I Was Here,2014,106,"Comedy,Drama",6.6,38446,5500000,6.149295,5483299
tt2870756,Magic in the Moonlight,2014,97,"Comedy,Drama,Romance",6.5,68757,16800000,6.626077,51029361
tt2872462,Mistress America,2015,84,"Comedy,Drama",6.7,27570,0,6.969947,2500431
tt2872518,The Shack,2017,132,"Drama,Fantasy",6.2,36976,20000000,16.392712,57330873
tt2872750,Shaun the Sheep Movie,2015,85,"Adventure,Animation,Comedy",7.3,41513,0,9.961184,59700000
tt2888046,Ip Man 3,2015,105,"Action,Biography,Drama",7,56698,36000000,8.970494,156844753
tt2910904,The Dressmaker,2015,119,"Comedy,Drama,Western",7,62064,11930000,7.95686,18340000
tt2918436,The Lazarus Effect,2015,83,"Horror,Mystery,Sci-Fi",5.2,44500,3300000,5.840554,64110728
tt2926810,ABCs of Death 2,2014,125,"Comedy,Horror",5.4,8800,0,8.254856,7171
tt2933544,5 Flights Up,2014,88,"Comedy,Drama",6.2,10782,6000000,9.383088,1020921
tt2935476,Far from the Madding Crowd,2015,119,"Drama,Romance",7.1,50516,0,7.832484,30229977
tt2937696,Everybody Wants Some!!,2016,117,Comedy,6.9,56260,10000000,6.737797,3400278
tt2942522,Moebius,2013,89,"Drama,Thriller",6.4,6142,0,4.333617,2340
tt2948356,Zootopia,2016,108,"Adventure,Animation,Comedy",8,505593,150000000,26.024868,1023784195
tt2952602,Kung Fu Jungle,2014,100,"Action,Crime,Thriller",6.4,11375,25000000,6.636514,129115
tt2967224,Hot Pursuit,2015,87,"Action,Comedy,Crime",5.1,52074,35000000,6.90658,51680201
tt2974918,Alvin and the Chipmunks: The Road Chip,2015,92,"Adventure,Animation,Comedy",4.9,20492,0,14.307672,233755553
tt2975578,The Purge: Anarchy,2014,103,"Action,Horror,Sci-Fi",6.4,154813,9000000,27.756026,108782847
tt2979920,Bombay Velvet,2015,149,"Action,Crime,Drama",5.5,6160,18000000,1.377993,1500000
tt2980516,The Theory of Everything,2014,123,"Biography,Drama,Romance",7.7,457046,15000000,11.85302,123726688
